"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2017,99851469,113521289
2017,99851476,113521302
2017,99851563,113521403
2017,99851579,113521427
2017,99851692,113521534
2017,99851810,113521653
2017,99851810,113521655
2017,99851833,113521681
2017,99851845,113521694
2017,99851846,113521694
2017,99851852,113521700
2017,99851878,113521728
2017,99851888,113521739
2017,99851913,113521756
2017,97704445,111346375
2017,97704539,111346469
2017,97704597,111346534
2017,97704643,111346582
2017,97704708,111346639
2017,97704827,111346789
2017,97704929,111346877
2017,97704929,111346874
2017,97704961,111346915
2017,97704983,111346937
2017,97704997,111346958
2017,98166955,111815061
2017,98166989,111815103
2017,98167037,111815154
2017,98167123,111815243
2017,98167213,111815341
2017,98167231,111815354
2017,99851449,113521276
2017,99851517,113521347
2017,99851555,113521395
2017,99851576,113521418
2017,99851576,113521421
2017,99851600,113521448
2017,99851702,113521546
2017,99851747,113521587
2017,99851767,113521611
2017,99851767,113521610
2017,99851829,113521673
2017,99851853,113521702
2017,98166913,111815020
2017,98166958,111815058
2017,98167019,111815137
2017,98167063,111815182
2017,98167107,111815228
2017,98167117,111815231
2017,98167117,111815234
2017,98167167,111815298
2017,99304687,112968750
2017,99304729,112968796
2017,99304805,112968878
2017,99304821,112968897
2017,99304857,112968927
2017,99304910,112968980
2017,99304923,112968994
2017,99304959,112969033
2017,99304968,112969049
2017,99305078,112969088
2017,99305078,112969087
2017,98809759,112470580
2017,98809836,112470658
2017,98809871,112470701
2017,98809891,112470722
2017,98809951,112470788
2017,98809960,112470795
2017,98809995,112470838
2017,98463798,112119022
2017,98463858,112119082
2017,98463871,112119094
2017,98463913,112119138
2017,98463992,112119221
2017,98464028,112119260
2017,98464183,112119405
2017,98464179,112119405
2017,96543621,110183139
2017,96543642,110183164
2017,96543671,110183197
2017,96543689,110183219
2017,96543710,110183237
2017,96543723,110183250
2017,96543747,110183277
2017,96543564,110183082
2017,96543607,110183127
2017,96543633,110183152
2017,96543678,110183200
2017,96543678,110183205
2017,96543692,110183220
2017,96543692,110183221
2017,99304721,112968774
2017,99304721,112968777
2017,99304730,112968798
2017,99304752,112968823
2017,99304762,112968830
2017,99304846,112968918
2017,99304866,112968937
2017,99304911,112968985
2017,99305054,112969064
2017,99305066,112969077
2017,96543598,110183118
2017,96543667,110183192
2017,96543761,110183294
2017,97063134,110702272
2017,97063134,110702268
2017,97063152,110702295
2017,97063191,110702329
2017,97063268,110702416
2017,96543575,110183093
2017,96543596,110183116
2017,96543611,110183130
2017,96543612,110183130
2017,96543619,110183138
2017,96543653,110183175
2017,96543698,110183224
2017,96543724,110183253
2017,96543743,110183274
2017,98167002,111815115
2017,98167054,111815172
2017,98167147,111815277
2017,98167177,111815301
2017,98167193,111815319
2017,98167263,111815396
2017,99304816,112968887
2017,99304829,112968903
2017,99304899,112968971
2017,99304940,112969017
2017,99304940,112969012
2017,99305047,112969061
2017,99305060,112969073
2017,99305090,112969101
2017,97063110,110702247
2017,97063129,110702269
2017,97063144,110702284
2017,97063157,110702296
2017,97063205,110702347
2017,97063228,110702369
2017,97063228,110702367
2017,97063294,110702446
2017,99304706,112968778
2017,99304738,112968809
2017,99304757,112968825
2017,99304806,112968859
2017,99304806,112968861
2017,99304939,112969015
2017,99304949,112969029
2017,99305045,112969059
2017,99305065,112969078
2017,99305093,112969103
2017,98166898,111814997
2017,98166898,111814996
2017,98167001,111815113
2017,98167006,111815119
2017,98167050,111815159
2017,98167050,111815161
2017,98167050,111815163
2017,98167092,111815208
2017,98167124,111815240
2017,98167154,111815271
2017,98167154,111815280
2017,98167261,111815393
2017,99304708,112968775
2017,99304760,112968831
2017,99304852,112968929
2017,99304867,112968938
2017,99304867,112968935
2017,99305043,112969053
2017,99305053,112969068
2017,99305074,112969084
2017,99305071,112969084
2017,98463759,112118977
2017,98463804,112119029
2017,98463815,112119042
2017,98463826,112119053
2017,98463833,112119060
2017,98463884,112119115
2017,98463884,112119117
2017,98463929,112119159
2017,98463978,112119217
2017,98463999,112119231
2017,98464032,112119263
2017,98464134,112119371
2017,98464158,112119394
2017,98464175,112119408
2017,98464194,112119426
2017,97063086,110702225
2017,97063126,110702266
2017,97063141,110702282
2017,97063164,110702306
2017,97063185,110702325
2017,97063211,110702352
2017,97063303,110702456
2017,98463806,112119030
2017,98463943,112119176
2017,98463972,112119214
2017,98464101,112119338
2017,98464147,112119380
2017,98464160,112119395
2017,98464186,112119416
2017,97704424,111346341
2017,97704523,111346463
2017,97704554,111346486
2017,97704656,111346592
2017,97704698,111346632
2017,97704705,111346638
2017,97704716,111346652
2017,97704779,111346729
2017,97704825,111346778
2017,97704890,111346845
2017,99851460,113521284
2017,99851551,113521392
2017,99851714,113521556
2017,99851839,113521688
2017,99851868,113521719
2017,97704659,111346590
2017,97704659,111346588
2017,97704696,111346627
2017,97704776,111346722
2017,97704816,111346767
2017,97704977,111346942
2017,97705005,111346965
2017,99851462,113521291
2017,99851493,113521327
2017,99851552,113521389
2017,99851565,113521404
2017,99851565,113521400
2017,99851664,113521508
2017,99851811,113521652
2017,98463765,112118984
2017,98463776,112119006
2017,98463808,112119031
2017,98463824,112119050
2017,98463973,112119211
2017,98464126,112119362
2017,98464168,112119401
2017,98464181,112119411
2017,98809711,112470529
2017,98809730,112470552
2017,98809739,112470560
2017,98809739,112470559
2017,98809822,112470648
2017,98809860,112470691
2017,98809865,112470695
2017,98809877,112470702
2017,98809921,112470754
2017,98809944,112470782
2017,98809950,112470786
2017,98809966,112470797
2017,98809966,112470798
2017,98809971,112470806
2017,98809971,112470808
2017,98809974,112470814
2017,98809991,112470833
2017,98809999,112470840
2017,98810013,112470845
2017,98810013,112470843
2017,98810022,112470868
2017,97704894,111346847
2017,97704894,111346846
2017,97704905,111346863
2017,97704982,111346941
2017,99851483,113521306
2017,99851561,113521401
2017,99851653,113521496
2017,99851748,113521592
2017,99851781,113521621
2017,99851798,113521644
2017,99851813,113521658
2017,99851820,113521667
2017,99851847,113521695
2017,99851855,113521707
2017,99851869,113521716
2017,99851874,113521725
2017,97704503,111346438
2017,97704571,111346507
2017,97704649,111346585
2017,97704860,111346820
2017,97704879,111346836
2017,97704916,111346867
2017,97704960,111346917
2017,97704960,111346914
2017,97704973,111346927
2017,98809692,112470510
2017,98809729,112470550
2017,98809840,112470666
2017,98809855,112470684
2017,98809876,112470709
2017,98809942,112470779
2017,98809987,112470828
2017,98810031,112470873
2017,99851550,113521386
2017,99851612,113521459
2017,99851658,113521501
2017,104542486,118240755
2017,103695435,117382170
2017,103695550,117382304
2017,103695553,117382304
2017,103695571,117382318
2017,103695636,117382386
2017,103695691,117382445
2017,103695734,117382490
2017,103695741,117382500
2017,103695787,117382549
2017,100670078,114339268
2017,100670153,114339341
2017,100670181,114339373
2017,100670246,114339436
2017,100670329,114339527
2017,100670342,114339539
2017,100670363,114339570
2017,100670423,114339627
2017,100670431,114339633
2017,100670452,114339659
2017,100670101,114339290
2017,100670128,114339308
2017,100670236,114339423
2017,100670236,114339425
2017,100670283,114339480
2017,100670289,114339484
2017,100670300,114339496
2017,100670318,114339513
2017,100670358,114339563
2017,100670393,114339597
2017,100670395,114339599
2017,100670446,114339651
2017,100670453,114339660
2017,100670277,114339464
2017,100670277,114339470
2017,100670319,114339516
2017,100670319,114339515
2017,100670337,114339536
2017,100670337,114339534
2017,100670366,114339564
2017,100670368,114339567
2017,100670465,114339671
2017,101242986,114912665
2017,101243012,114912692
2017,101243012,114912689
2017,101243018,114912702
2017,101243033,114912712
2017,101243028,114912712
2017,101243134,114912828
2017,101243154,114912851
2017,101243154,114912848
2017,101243189,114912895
2017,101242948,114912623
2017,101242978,114912656
2017,101242993,114912674
2017,101243046,114912730
2017,101243061,114912748
2017,101243121,114912814
2017,101707659,115378580
2017,101707659,115378578
2017,101707686,115378618
2017,101707702,115378633
2017,101707702,115378635
2017,101707724,115378663
2017,101707748,115378687
2017,101707808,115378747
2017,101707844,115378777
2017,101707645,115378576
2017,101707672,115378600
2017,101707695,115378627
2017,101707695,115378625
2017,101707695,115378626
2017,101707710,115378647
2017,101707720,115378659
2017,101707777,115378715
2017,101707840,115378781
2017,101707661,115378591
2017,101707699,115378631
2017,101707712,115378648
2017,101707734,115378670
2017,101707732,115378670
2017,101707743,115378683
2017,101707792,115378730
2017,101707861,115378802
2017,101707666,115378595
2017,101707666,115378592
2017,101707766,115378705
2017,101707826,115378765
2017,101707865,115378806
2017,101242965,114912635
2017,101242987,114912664
2017,101243009,114912691
2017,101243024,114912708
2017,101243058,114912744
2017,101243079,114912768
2017,101243119,114912810
2017,101243136,114912827
2017,101243136,114912830
2017,101243155,114912852
2017,101243165,114912863
2017,100670206,114339398
2017,100670221,114339412
2017,100670297,114339494
2017,100670349,114339544
2017,100670362,114339558
2017,100670362,114339559
2017,100670471,114339681
2017,100670074,114339263
2017,100670207,114339402
2017,100670232,114339427
2017,100670315,114339510
2017,100670322,114339518
2017,100670388,114339594
2017,100670414,114339617
2017,100670442,114339638
2017,100670442,114339645
2017,101707718,115378650
2017,101707718,115378653
2017,101707737,115378674
2017,101707746,115378684
2017,101707819,115378754
2017,101707854,115378793
2017,101707866,115378805
2017,101242962,114912638
2017,101242981,114912658
2017,101242996,114912678
2017,101243037,114912716
2017,101243037,114912718
2017,101243091,114912778
2017,101243147,114912845
2017,100670273,114339463
2017,100670301,114339498
2017,100670323,114339519
2017,100670324,114339519
2017,100670341,114339543
2017,100670387,114339591
2017,100670447,114339654
2017,100670467,114339676
2017,101707675,115378605
2017,101707681,115378609
2017,101707681,115378612
2017,101707736,115378673
2017,101707752,115378693
2017,101707782,115378720
2017,101707810,115378748
2017,101707883,115378824
2017,101707644,115378567
2017,101707662,115378589
2017,101707725,115378664
2017,101707787,115378727
2017,101707822,115378752
2017,101707834,115378775
2017,101707846,115378785
2017,101707875,115378813
2017,101242966,114912640
2017,101242992,114912669
2017,101243056,114912742
2017,101243072,114912759
2017,101243082,114912770
2017,101243122,114912813
2017,101243139,114912837
2017,101243157,114912855
2017,101242957,114912628
2017,101242980,114912657
2017,101243078,114912764
2017,101243083,114912772
2017,101243097,114912788
2017,101243102,114912795
2017,101243162,114912860
2017,101243181,114912884
2017,101243193,114912896
2017,100670328,114339523
2017,100670343,114339540
2017,100670343,114339541
2017,100670386,114339590
2017,100670392,114339596
2017,100670406,114339612
2017,100670413,114339618
2017,100670463,114339669
2017,101707657,115378586
2017,101707723,115378657
2017,101707723,115378660
2017,101707756,115378694
2017,101707786,115378724
2017,101707823,115378763
2017,101707864,115378804
2017,103695390,117382120
2017,103695466,117382213
2017,103695470,117382216
2017,103695474,117382216
2017,103695565,117382311
2017,103695618,117382360
2017,103695662,117382414
2017,103695692,117382447
2017,103695708,117382465
2017,103695714,117382467
2017,103695715,117382469
2017,103695815,117382579
2017,103695403,117382135
2017,103695403,117382134
2017,103695475,117382220
2017,103695578,117382325
2017,103695624,117382373
2017,103695632,117382382
2017,103695743,117382501
2017,103695760,117382517
2017,103695768,117382522
2017,103695781,117382543
2017,103695789,117382546
2017,103695789,117382544
2017,103695810,117382570
2017,103695810,117382572
2017,103695814,117382578
2017,101242950,114912627
2017,101242968,114912644
2017,101243019,114912700
2017,101243041,114912723
2017,101243051,114912736
2017,101243066,114912753
2017,101243169,114912867
2017,101243185,114912887
2017,101242955,114912631
2017,101242976,114912653
2017,101242991,114912673
2017,101243022,114912706
2017,101243096,114912786
2017,101242959,114912632
2017,101243005,114912685
2017,101243025,114912707
2017,101243075,114912765
2017,101243100,114912791
2017,101243117,114912807
2017,101243170,114912869
2017,101243187,114912888
2017,100670072,114339262
2017,100670180,114339371
2017,100670191,114339386
2017,100670224,114339418
2017,100670260,114339449
2017,100670279,114339473
2017,100670333,114339530
2017,100670427,114339635
2017,100670476,114339683
2017,101243043,114912725
2017,101243054,114912733
2017,101243080,114912767
2017,101243103,114912796
2017,101243128,114912818
2017,101243152,114912849
2017,101243163,114912861
2017,101243197,114912902
2017,101243206,114912910
2017,100670182,114339372
2017,100670295,114339490
2017,100670306,114339506
2017,100670381,114339586
2017,100670459,114339666
2017,103695430,117382153
2017,103695532,117382282
2017,103695609,117382357
2017,103695701,117382457
2017,103695707,117382463
2017,103695721,117382477
2017,103695740,117382495
2017,103695740,117382498
2017,103695767,117382525
2017,103695774,117382533
2017,103695798,117382562
2017,103695426,117382158
2017,103695462,117382188
2017,103695507,117382257
2017,103695549,117382284
2017,103695594,117382338
2017,103695617,117382366
2017,103695631,117382381
2017,103695639,117382387
2017,103695641,117382388
2017,103695669,117382421
2017,103695725,117382481
2017,103695762,117382521
2017,103695801,117382564
2017,101242973,114912648
2017,101242994,114912675
2017,101243007,114912687
2017,101243049,114912732
2017,101243094,114912785
2017,101243135,114912833
2017,101243160,114912856
2017,104542482,118240746
2017,101707735,115378672
2017,101707740,115378682
2017,101707755,115378691
2017,101707774,115378711
2017,101707828,115378768
2017,101242952,114912629
2017,101243004,114912684
2017,101243006,114912684
2017,101243016,114912697
2017,101243016,114912694
2017,101243016,114912698
2017,101243057,114912740
2017,101243098,114912789
2017,101243146,114912841
2017,101243146,114912842
2017,101243171,114912868
2017,101243186,114912890
2017,101242960,114912634
2017,101243002,114912679
2017,101243002,114912680
2017,101243014,114912695
2017,101243065,114912752
2017,101243092,114912784
2017,101243110,114912802
2017,101243123,114912817
2017,101243148,114912843
2017,101243148,114912844
2017,101243190,114912891
2017,101243190,114912889
2017,103695382,117382101
2017,103695429,117382164
2017,103695447,117382165
2017,103695447,117382180
2017,103695498,117382238
2017,103695498,117382235
2017,103695515,117382262
2017,103695556,117382303
2017,103695637,117382384
2017,103695665,117382415
2017,103695729,117382484
2017,103695759,117382513
2017,103695784,117382548
2017,103695796,117382557
2017,103695796,117382554
2017,103695385,117382114
2017,103695386,117382110
2017,103695405,117382138
2017,103695432,117382169
2017,103695460,117382197
2017,103695460,117382193
2017,103695487,117382222
2017,103695487,117382223
2017,103695494,117382233
2017,103695518,117382270
2017,103695534,117382280
2017,103695526,117382275
2017,103695539,117382286
2017,103695560,117382310
2017,103695592,117382344
2017,103695614,117382364
2017,103695634,117382385
2017,103695658,117382408
2017,103695666,117382420
2017,103695667,117382419
2017,103695667,117382417
2017,103695674,117382430
2017,103695681,117382434
2017,103695681,117382429
2017,103695682,117382427
2017,103695682,117382433
2017,103695694,117382448
2017,103695695,117382449
2017,103695722,117382475
2017,103695733,117382488
2017,103695736,117382492
2017,103695739,117382493
2017,103695757,117382515
2017,103695761,117382519
2017,103695799,117382563
2017,103695803,117382567
2017,103695806,117382568
2017,103695816,117382580
2017,100670085,114339277
2017,100670171,114339365
