"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2017,7723053,20216,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_VA0540000_NIBRS",26469876,0
2017,7756726,20216,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_VA0540000_NIBRS",19700483,0
2017,7797971,20216,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_VA0540000_NIBRS",15804453,0
2017,7843170,20216,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_VA0540000_NIBRS",26530504,0
2017,7843176,20216,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_VA0540000_NIBRS",16949202,0
2017,7888634,20216,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_VA0540000_NIBRS",26538434,0
2017,7477462,20327,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_VA0830000_NIBRS",26620935,0
2017,7533055,20327,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_VA0830000_NIBRS",26622590,0
2017,7560322,20327,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_VA0830000_NIBRS",26620850,0
2017,7644488,20327,4,2017,"I",01-APR-04,"Y","F","C","2017_04_VA0830000_NIBRS",26622617,0
2017,7667669,20327,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_VA0830000_NIBRS",26622629,0
2017,7694006,20327,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_VA0830000_NIBRS",26620896,0
2017,7723160,20327,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_VA0830000_NIBRS",26620957,0
2017,7757717,20327,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_VA0830000_NIBRS",26622574,0
2017,7781064,20327,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_VA0830000_NIBRS",26676045,0
2017,7798150,20327,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_VA0830000_NIBRS",26670047,0
2017,7815949,20327,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_VA0830000_NIBRS",26620823,0
2017,7848478,20327,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_VA0830000_NIBRS",26665578,0
2017,7477739,20408,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_VA1030000_NIBRS",26628607,0
2017,7533732,20408,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_VA1030000_NIBRS",26559876,0
2017,7561013,20408,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_VA1030000_NIBRS",26634191,0
2017,7644627,20408,4,2017,"I",01-APR-04,"Y","F","C","2017_04_VA1030000_NIBRS",26559630,0
2017,7667740,20408,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_VA1030000_NIBRS",26634246,0
2017,7694118,20408,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_VA1030000_NIBRS",26634345,0
