"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2017,26277328,1,26297284
2017,26277353,1,26297309
2017,26278583,1,26298541
2017,26280724,1,26300685
2017,26280727,1,26300688
2017,26281453,1,26301414
2017,26281743,1,26301704
2017,26282322,1,26302283
2017,26282424,1,26302385
2017,26269846,1,26289793
2017,26269947,8,26289895
2017,26270155,1,26290104
2017,26270156,1,26290105
2017,26270863,1,26290812
2017,26270982,1,26290930
2017,26271226,1,26291175
2017,26271649,1,26291598
2017,26271869,1,26291819
2017,26272112,1,26292062
2017,26272141,1,26292090
2017,26272187,1,26292136
2017,26272415,1,26292364
2017,26272440,1,26292389
2017,26272848,1,26292797
2017,26272847,1,26292796
2017,26277087,1,26297043
2017,26277084,1,26297040
2017,26278014,1,26297970
2017,26278830,1,26298788
2017,26279045,1,26299003
2017,26279503,1,26299461
2017,26280430,1,26300390
2017,26280532,1,26300492
2017,26280844,1,26300804
2017,26281051,1,26301012
2017,26281224,1,26301186
2017,26281246,1,26301207
2017,26281488,1,26301449
2017,26281654,1,26301615
2017,26281702,1,26301662
2017,26281801,1,26301762
2017,26281818,1,26301780
2017,26281948,1,26301909
2017,26282466,1,26302428
2017,26539193,1,26559461
2017,26539530,1,26559798
2017,26539529,1,26559797
2017,26539700,1,26559968
2017,26921641,1,26942749
2017,26921847,1,26942963
2017,26922541,1,26943647
2017,26922494,1,26943610
2017,26922659,1,26943776
2017,26922653,1,26943769
2017,26922739,1,26943854
2017,26922780,1,26943897
2017,26922848,1,26943964
2017,26924928,22,26946042
2017,26925552,1,26946668
2017,26272118,1,26292067
2017,26272126,1,26292075
2017,26272131,1,26292080
2017,26272188,1,26292137
2017,26272274,1,26292223
2017,26272424,1,26292373
2017,26272886,1,26292836
2017,26272918,1,26292867
2017,26273047,1,26292996
2017,26273046,1,26292995
2017,26273192,1,26293140
2017,26281075,1,26301037
2017,26281615,1,26301576
2017,26281979,1,26301940
2017,26282038,1,26301999
2017,26282100,1,26302061
2017,26282425,7,26302386
2017,26527502,1,26547761
2017,26527504,1,26547763
2017,26527507,1,26547765
2017,26527505,1,26547764
2017,26527500,1,26547759
2017,26527508,1,26547767
2017,26527608,1,26547868
2017,26527888,1,26548147
2017,26527970,1,26548229
2017,26528120,1,26548381
2017,26528144,7,26548403
2017,26528873,1,26549133
2017,26528892,1,26549152
2017,26528897,1,26549156
2017,26528900,1,26549160
2017,26528917,1,26549177
2017,26528971,1,26549233
2017,26529215,1,26549474
2017,26529211,1,26549471
2017,26529285,1,26549544
2017,26529282,1,26549542
2017,26529310,1,26549570
2017,26529426,1,26549687
2017,26529756,1,26550016
2017,26530022,1,26550282
2017,26530047,1,26550307
2017,26530046,1,26550305
2017,26530142,1,26550401
2017,26530224,1,26550484
2017,26530354,1,26550614
2017,26530751,1,26551011
2017,26530899,1,26551160
2017,26530937,1,26551198
2017,26531555,1,26551814
2017,26531634,1,26551896
2017,26531680,1,26551940
2017,26531969,2,26552229
2017,26531994,1,26552254
2017,26532019,2,26552281
2017,26532037,1,26552299
2017,26532426,1,26552687
2017,26532427,1,26552688
2017,26533128,1,26553390
2017,26533149,1,26553411
2017,26533242,1,26553504
2017,26533295,1,26553559
2017,26539131,1,26559399
2017,26539129,1,26559397
2017,26539357,1,26559625
2017,26539411,1,26559678
2017,26539416,1,26559684
2017,26539407,1,26559675
2017,26539794,1,26560062
2017,26539850,1,26560118
2017,26540030,1,26560298
2017,26540199,1,26560468
2017,26540230,1,26560498
2017,26540347,1,26560616
2017,26540489,1,26560757
2017,26540579,1,26560848
2017,26540598,1,26560866
2017,26540616,1,26560885
2017,26540615,1,26560883
2017,26540613,1,26560881
2017,26541100,1,26561368
2017,26541213,1,26561481
2017,26541577,1,26561845
2017,26542238,1,26562506
2017,26542590,1,26562860
2017,26542877,3,26563147
2017,26542908,1,26563178
2017,26542998,1,26563268
2017,26543087,1,26563358
2017,26543112,1,26563383
2017,26543134,1,26563403
2017,26543380,1,26563650
2017,26543578,1,26563849
2017,26543584,1,26563854
2017,26543599,1,26563870
2017,26543951,1,26564220
2017,26543952,1,26564223
2017,26544135,1,26564405
2017,26544419,1,26564690
2017,26544525,1,26564796
2017,26544526,1,26564797
2017,26544617,1,26564888
2017,26544728,1,26564999
2017,26544729,1,26565000
2017,26544733,1,26565006
2017,26544740,1,26565012
2017,26544747,1,26565020
2017,26544990,8,26565262
2017,26545039,1,26565311
2017,26545094,1,26565367
2017,26545106,1,26565379
2017,26545180,1,26565454
2017,26545270,1,26565544
2017,26545284,1,26565557
2017,26545400,1,26565675
2017,26545440,1,26565715
2017,26545512,1,26565785
2017,26269798,1,26289747
2017,26269880,1,26289830
2017,26270028,1,26289978
2017,26270032,1,26289981
2017,26270031,1,26289980
2017,26270788,1,26290737
2017,26270933,1,26290882
2017,26271072,1,26291021
2017,26271096,1,26291045
2017,26271098,1,26291047
2017,26271134,1,26291083
2017,26271230,1,26291178
2017,26271364,1,26291313
2017,26271579,1,26291528
2017,26271647,1,26291596
2017,26271705,1,26291654
2017,26271928,1,26291877
2017,26271925,1,26291874
2017,26271949,1,26291898
2017,26272437,1,26292386
2017,26272882,1,26292831
2017,26281263,1,26301224
2017,26281275,1,26301236
2017,26281276,1,26301237
2017,26281277,1,26301238
2017,26281564,1,26301524
2017,26281622,1,26301583
2017,26282276,1,26302237
2017,26282320,1,26302281
2017,26190332,1,26210120
2017,26190528,1,26210317
2017,26191116,1,26210905
2017,26191173,1,26210963
2017,26191196,1,26210985
2017,26191264,1,26211053
2017,26192052,1,26211841
2017,26192671,1,26212460
2017,26192726,1,26212515
2017,26192844,1,26212633
2017,26192924,1,26212713
2017,26193234,1,26213023
2017,26204324,1,26224123
2017,26204357,1,26224156
2017,26205100,1,26224899
2017,26205677,1,26225480
2017,26205850,1,26225655
2017,26206028,1,26225833
2017,26206084,1,26225889
2017,26206293,1,26226098
2017,26206313,1,26226118
2017,26206421,1,26226226
2017,26206444,1,26226251
2017,26206593,3,26226398
2017,26207112,1,26226917
2017,26207415,1,26227220
2017,26190310,1,26210098
2017,26190352,1,26210141
2017,26191263,1,26211052
2017,26191413,1,26211202
2017,26191648,1,26211438
2017,26191797,1,26211586
2017,26191801,1,26211590
2017,26191849,1,26211638
2017,26192039,1,26211828
2017,26192766,1,26212555
2017,26192765,1,26212554
2017,26193184,1,26212973
2017,26193180,1,26212969
2017,26203373,1,26223169
2017,26203430,1,26223225
2017,26204604,1,26224405
2017,26207508,1,26227314
2017,26190282,1,26210068
2017,26190574,1,26210363
2017,26191093,1,26210882
2017,26191224,1,26211013
2017,26190454,1,26210239
2017,26191057,1,26210847
2017,26191065,1,26210855
2017,26191088,1,26210877
2017,26191090,1,26210881
2017,26191153,1,26210942
2017,26191223,1,26211012
2017,26191526,1,26211313
2017,26191531,1,26211321
2017,26191675,1,26211466
2017,26191800,1,26211589
2017,26191803,1,26211591
2017,26192030,1,26211819
2017,26192290,1,26212079
2017,26192250,1,26212040
2017,26192284,1,26212071
2017,26270176,1,26290125
2017,26270808,1,26290757
2017,26270806,1,26290755
2017,26271857,1,26291807
2017,26272530,1,26292479
2017,26272529,1,26292478
2017,26190536,1,26210325
2017,26190537,1,26210327
2017,26190541,1,26210330
2017,26190547,1,26210334
2017,26191094,1,26210883
2017,26191533,1,26211322
2017,26191644,1,26211434
2017,26192027,1,26211812
2017,26192136,1,26211926
2017,26192425,1,26212214
2017,26192424,1,26212212
2017,26192419,1,26212208
2017,26192919,1,26212708
2017,26192942,1,26212731
2017,26193189,1,26212972
2017,26193342,1,26213132
2017,26206350,1,26226155
2017,26206367,1,26226172
2017,26206633,3,26226438
2017,26190303,1,26210091
2017,26190394,1,26210183
2017,26190430,1,26210220
2017,26190524,1,26210314
2017,26190576,1,26210365
2017,26190575,1,26210364
2017,26190594,1,26210383
2017,26191084,1,26210873
2017,26191230,1,26211019
2017,26191231,1,26211020
2017,26192327,1,26212116
2017,26192396,1,26212185
2017,26192402,1,26212192
2017,26192932,1,26212721
2017,26193195,1,26212983
2017,26193472,1,26213261
2017,26199057,1,26218851
2017,26199176,1,26218970
2017,26200057,1,26219851
2017,26200707,1,26220501
2017,26201114,1,26220908
2017,26202366,1,26222161
2017,26202567,1,26222362
2017,26202607,1,26222402
2017,26202633,1,26222428
2017,26202691,1,26222486
2017,26202893,1,26222686
2017,26202913,1,26222708
2017,26206039,1,26225844
2017,26206118,1,26225925
2017,26206295,1,26226100
2017,26206726,1,26226531
2017,26207070,1,26226876
2017,26207116,1,26226921
2017,26190284,1,26210071
2017,26190585,1,26210374
2017,26191585,1,26211374
2017,26192704,1,26212494
2017,26192929,1,26212719
2017,26192931,1,26212720
2017,26192940,1,26212729
2017,26193186,1,26212976
2017,26193245,1,26213031
2017,26202957,1,26222748
2017,26202967,1,26222763
2017,26202966,1,26222761
2017,26202972,1,26222767
2017,26203091,1,26222886
2017,26203390,1,26223185
2017,26203620,1,26223415
2017,26203893,1,26223689
2017,26203996,1,26223795
2017,26204069,1,26223868
2017,26204218,1,26224017
2017,26204776,1,26224576
2017,26206417,1,26226222
2017,26190293,1,26210081
2017,26190432,1,26210222
2017,26190505,1,26210295
2017,26191055,1,26210843
2017,26191104,1,26210892
2017,26191420,1,26211209
2017,26191631,1,26211419
2017,26191737,1,26211526
2017,26192413,1,26212202
2017,26192603,1,26212393
2017,26192620,1,26212413
2017,26192745,1,26212534
2017,26192913,1,26212702
2017,26192912,1,26212701
2017,26192923,1,26212712
2017,26192936,1,26212725
2017,26203183,8,26222978
2017,26203245,1,26223040
2017,26203305,1,26223100
2017,26203502,1,26223297
2017,26204320,1,26224119
2017,26204711,1,26224511
2017,26205179,1,26224980
2017,26205938,1,26225743
2017,26206103,1,26225908
2017,26206589,1,26226396
2017,26277065,1,26296882
2017,26278102,1,26298058
2017,26373959,1,26394049
2017,26373980,1,26394067
2017,26374119,1,26394207
2017,26374508,1,26394596
2017,26374509,1,26394597
2017,26374506,1,26394592
2017,26374587,1,26394675
2017,26374617,1,26394705
2017,26374726,1,26394815
2017,26375021,1,26395110
2017,26375017,1,26395105
2017,26375057,1,26395144
2017,26375119,1,26395203
2017,26375372,5,26395460
2017,26375786,1,26395875
2017,26375858,1,26395948
2017,26375945,1,26396033
2017,26377560,1,26397652
2017,26377596,1,26397687
2017,26377597,1,26397689
2017,26377593,1,26397685
2017,26377668,1,26397760
2017,26382407,1,26402501
2017,26383188,4,26403281
2017,26385434,1,26405529
2017,26385585,1,26405682
2017,26385617,1,26405710
2017,26385674,1,26405770
2017,26386324,1,26406420
2017,26386392,1,26406488
2017,26386663,1,26406758
2017,26386760,7,26406857
2017,26386859,1,26406955
2017,26386882,1,26406979
2017,26386975,1,26407072
2017,26387244,1,26407341
2017,27112973,1,27134376
2017,27113004,1,27134407
2017,27113003,1,27134406
2017,26190452,1,26210243
2017,26191147,1,26210936
2017,26191567,1,26211357
2017,26191625,1,26211414
2017,26191678,1,26211467
2017,26192714,1,26212503
2017,26192948,1,26212737
2017,26193369,1,26213158
2017,26204740,3,26224540
2017,26206355,1,26226157
2017,26206486,1,26226291
2017,26206618,1,26226423
2017,26206663,1,26226468
2017,26206926,1,26226731
2017,26207523,1,26227328
2017,26527547,1,26547806
2017,26527549,1,26547808
2017,26527707,1,26547966
2017,26528160,1,26548419
2017,26528868,1,26549127
2017,26528882,1,26549142
2017,26530226,1,26550486
2017,26530277,1,26550537
2017,26530492,1,26550752
2017,26531364,1,26551624
2017,26531607,1,26551869
2017,26531940,1,26552200
2017,26532052,1,26552312
2017,26532380,1,26552641
2017,26532392,1,26552654
2017,26533146,1,26553409
2017,26533419,1,26553681
2017,26542887,1,26563157
2017,26542965,1,26563235
2017,26543153,1,26563420
2017,26543567,1,26563837
2017,26543576,1,26563847
2017,26543616,1,26563886
2017,26544356,1,26564626
2017,26544635,1,26564906
2017,26544756,1,26565028
2017,26544914,1,26565186
2017,26544941,1,26565213
2017,26545176,1,26565449
2017,26545235,1,26565509
2017,26545359,1,26565632
2017,26545360,1,26565635
2017,26545355,1,26565628
2017,26545358,1,26565631
2017,26545416,1,26565689
2017,26190306,1,26210095
2017,26190412,1,26210201
2017,26190468,1,26210257
2017,26190466,1,26210252
2017,26191099,1,26210888
2017,26191100,1,26210889
2017,26191239,1,26211028
2017,26191422,1,26211210
2017,26191577,1,26211365
2017,26191610,1,26211399
2017,26191683,1,26211469
2017,26191882,1,26211671
2017,26192031,1,26211820
2017,26192051,1,26211840
2017,26192643,1,26212434
2017,26192639,1,26212428
2017,26192688,1,26212477
2017,26192827,1,26212616
2017,26192825,1,26212614
2017,26192883,1,26212672
2017,26192927,1,26212716
2017,26192930,1,26212718
2017,26192925,1,26212714
2017,26193160,1,26212948
2017,26193194,1,26212984
2017,26193210,1,26212999
2017,26193263,1,26213052
2017,26193388,1,26213177
2017,26193400,1,26213189
2017,26193419,1,26213208
2017,26193439,1,26213228
2017,26193438,1,26213227
2017,26530101,1,26550361
2017,26530413,1,26550673
2017,26530460,1,26550720
2017,26530526,1,26550786
2017,26531406,1,26551663
2017,26531408,1,26551670
2017,26531560,1,26551822
2017,26531559,1,26551821
2017,26531561,1,26551823
2017,26531637,1,26551899
2017,26532004,1,26552263
2017,26532017,1,26552278
2017,26532098,1,26552359
2017,26532100,1,26552361
2017,26532353,1,26552614
2017,26532433,1,26552694
2017,26533141,1,26553402
2017,26533170,1,26553433
2017,26190317,1,26210105
2017,26190318,1,26210106
2017,26190316,1,26210103
2017,26190314,1,26210102
2017,26190369,1,26210158
2017,26191195,1,26210983
2017,26191720,1,26211509
2017,26192048,1,26211837
2017,26192151,1,26211941
2017,26192903,1,26212692
2017,26200279,1,26220073
2017,26200318,1,26220112
2017,26201745,1,26221540
2017,26201756,1,26221551
2017,26202317,1,26222112
2017,26202385,1,26222181
2017,26202461,1,26222256
2017,26202601,1,26222397
2017,26202614,1,26222409
2017,26202699,1,26222494
2017,26203167,1,26222962
2017,26203462,1,26223257
2017,26203558,1,26223353
2017,26203674,1,26223469
2017,26203900,1,26223699
2017,26190291,1,26210079
2017,26191089,1,26210879
2017,26191188,1,26210977
2017,26191415,1,26211204
2017,26191416,1,26211205
2017,26191520,1,26211309
2017,26191810,1,26211596
2017,26192433,1,26212221
2017,26192896,1,26212685
2017,26193220,1,26213009
2017,26193397,1,26213187
2017,26202959,1,26222754
2017,26202958,1,26222753
2017,26203147,1,26222941
2017,26203203,7,26222998
2017,26203299,1,26223094
2017,26203372,1,26223168
2017,26203379,1,26223174
2017,26203863,1,26223659
2017,26204237,1,26224036
2017,26204308,1,26224107
2017,26205184,1,26224985
2017,26205852,1,26225657
2017,26206032,1,26225837
2017,26206117,1,26225923
2017,26206167,1,26225972
2017,26206397,1,26226202
2017,26206485,1,26226290
2017,26199394,1,26219188
2017,26199522,1,26219316
2017,26200054,1,26219848
2017,26200297,1,26220091
2017,26200305,1,26220097
2017,26200446,1,26220243
2017,26200456,1,26220250
2017,26200591,1,26220385
2017,26201182,22,26220976
2017,26201181,22,26220975
2017,26201236,1,26221030
2017,26202277,7,26222072
2017,26202351,1,26222146
2017,26202412,1,26222207
2017,26202457,1,26222253
2017,26202456,1,26222251
2017,26202486,1,26222281
2017,26202612,1,26222407
2017,26202660,1,26222455
2017,26202744,1,26222539
2017,26202751,1,26222546
2017,26202783,1,26222578
2017,26202842,1,26222637
2017,26202854,1,26222649
2017,26202850,1,26222645
2017,26202851,1,26222646
2017,26202942,1,26222737
2017,26202969,1,26222764
2017,26203428,1,26223222
2017,26203485,1,26223279
2017,26203584,1,26223379
2017,26203583,1,26223378
2017,26203597,1,26223393
2017,26203856,1,26223651
2017,26204029,1,26223828
2017,26204137,1,26223937
2017,26204197,1,26223996
2017,26204219,1,26224018
2017,26204264,1,26224063
2017,26204384,1,26224183
2017,26204407,1,26224206
2017,26204747,1,26224548
2017,26204821,1,26224621
2017,26205461,1,26225264
2017,26205539,1,26225340
2017,26205546,1,26225349
2017,26206305,1,26226111
2017,26206320,1,26226125
2017,26206671,1,26226476
2017,26206690,1,26226495
2017,26207012,1,26226817
2017,26528845,1,26549106
2017,26528905,1,26549165
2017,26528945,1,26549205
2017,26529327,1,26549587
2017,26529760,1,26550020
2017,26529937,1,26550199
2017,26530306,1,26550566
2017,26530343,1,26550593
2017,26531609,1,26551871
2017,26532097,1,26552358
2017,26533184,1,26553448
2017,26533253,1,26553516
2017,26533410,1,26553672
2017,26190295,1,26210083
