"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2017,5,95768921,2.23,1,7878890
2017,5,95770942,4.1,4,7879156
2017,5,95771118,10367.34,1,7879184
2017,4,95774380,0.1,1,7879666
2017,10,95778752,1,7,7880640
2017,5,95778752,2,1,7880639
2017,12,96249233,4,1,7946437
2017,5,96250230,23,1,7946702
2017,4,96250979,1,1,7946851
2017,4,96251036,4,9,7946861
2017,2,96251108,1,1,7946869
2017,5,96252745,7.2,1,7947115
2017,15,96253825,95,9,7947278
2017,5,96253825,555.8,1,7947275
2017,12,96253825,45.4,1,7947276
2017,5,96255193,1,1,7947477
2017,4,96257859,6,9,7947962
2017,12,95735766,3,1,7873986
2017,5,95736837,0.1,3,7874199
2017,5,95739200,1,1,7874601
2017,12,95739200,18.2,1,7874602
2017,5,95740047,12.3,1,7874738
2017,5,95740082,1.3,1,7874740
2017,5,95740740,2.5,1,7874837
2017,12,95759978,5,1,7877445
2017,5,95770849,2.2,1,7879149
2017,5,95771780,1.62,1,7879296
2017,5,95773971,10.5,1,7879619
2017,6,95776009,5,9,7879940
2017,16,95779009,26,9,7880707
2017,1,95779009,5.75,1,7880710
2017,12,95783778,1,1,7881578
2017,5,95369214,0.1,1,7816973
2017,16,95369303,2,9,7816989
2017,5,95370241,0.002,1,7817239
2017,5,95370266,11.008,1,7817249
2017,4,95373742,0.09,1,7817847
2017,5,95374085,1,1,7817939
2017,5,95374395,6.7,1,7818001
2017,5,95375740,3,1,7818217
2017,5,95739354,1,1,7874643
2017,5,95740924,0.5,1,7874855
2017,5,95741436,2.8,1,7874930
2017,5,95765244,35.5,1,7878290
2017,5,95771262,4,1,7879215
2017,5,95775209,1.9,1,7879779
2017,17,95776167,4,9,7879973
2017,5,95776167,5399.94,1,7879972
2017,5,95777240,7.7,1,7880185
2017,5,95778653,261.51,1,7880599
2017,16,95778653,1,9,7880601
2017,1,95778653,1.94,1,7880600
2017,12,95783815,0.31,1,7881587
2017,5,101969907,15.4,1,8799242
2017,12,101970017,14.9,1,8799264
2017,5,101970017,23.701,1,8799265
2017,5,95994376,24.5,1,7911540
2017,5,95405991,3,1,7823062
2017,12,95406564,5.9,1,7823145
2017,5,95407239,3.4,1,7823226
2017,5,95410551,4.06,1,7823577
2017,12,95411023,0.76,1,7823607
2017,12,97097838,1,1,8073680
2017,12,97099452,2.7,1,8073860
2017,5,97098621,2.4,1,8073754
2017,4,97100120,1,1,8073939
2017,5,97100279,8,1,8073962
2017,4,97101524,0.1,7,8074186
2017,4,97101524,1,1,8074189
2017,5,97101595,1,1,8074205
2017,12,97103274,10,1,8074376
2017,5,97103333,73.301,1,8074390
2017,5,97103437,5.2,1,8074407
2017,5,95370281,0.004,1,7817257
2017,5,95370921,7.011,1,7817382
2017,4,95373638,17,9,7817825
2017,4,95373746,0.014,7,7817850
2017,4,95373746,31,9,7817844
2017,12,95373746,6.1,1,7817852
2017,5,95373845,1,1,7817876
2017,5,95373989,1,11,7817915
2017,5,95402916,1.5,1,7822647
2017,5,95404079,2.5,1,7822804
2017,5,95405137,0.4,1,7822967
2017,12,95406759,1.23,1,7823156
2017,5,95406759,1.27,1,7823155
2017,5,95407035,4.3,1,7823177
2017,5,95408678,2.47,1,7823393
2017,2,95409148,0.26,1,7823440
2017,12,95409903,16.5,1,7823516
2017,4,95409903,6,1,7823515
2017,17,95409903,2.75,1,7823513
2017,5,95410091,1.41,1,7823533
2017,12,95411336,1.1,1,7823626
2017,12,95411853,2.97,1,7823664
2017,12,95736480,0.1,1,7874146
2017,2,95736480,2.2,1,7874145
2017,5,95736930,27.3,1,7874218
2017,5,95737879,1,11,7874380
2017,5,95740128,0.8,1,7874752
2017,5,95741468,439,1,7874933
2017,5,95761897,16.95,1,7877727
2017,5,95763203,3,1,7877969
2017,12,95764442,0.25,1,7878186
2017,12,95764442,1,9,7878188
2017,5,95764442,1.77,1,7878187
2017,4,95765427,0.25,1,7878312
2017,12,95765427,10,9,7878313
2017,9,95765427,1,9,7878314
2017,5,95767514,37,1,7878709
2017,5,95769162,4.12,1,7878929
2017,5,95769389,18.9,1,7878961
2017,1,95769389,0.5,1,7878960
2017,5,95769469,2.1,1,7878975
2017,5,95769504,16.61,1,7878985
2017,5,95774377,0.53,1,7879664
2017,10,95775186,1,1,7879776
2017,12,95775483,1,9,7879861
2017,5,95780853,0.6,1,7881151
2017,5,95781924,3.42,1,7881257
2017,5,95782813,1.12,1,7881364
2017,5,95736745,4,1,7874177
