"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2017,7687778,9542,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_MO0150100_NIBRS",19397497,0
2017,7714605,9542,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_MO0150100_NIBRS",21454014,0
2017,7740498,9542,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_MO0150100_NIBRS",18820422,0
2017,7830696,9542,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_MO0150100_NIBRS",21454080,0
2017,7553591,9721,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_MO0480700_NIBRS",4787461,0
2017,7574974,9721,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_MO0480700_NIBRS",5614205,0
2017,7556476,9721,3,2017,"I",,"Y","G","C","2017_03_MO0480700_NIBRS",18820864,0
2017,7589278,9721,4,2017,"I",01-APR-04,"Y","F","C","2017_04_MO0480700_NIBRS",19398539,0
2017,7553592,9597,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_MO0240700_NIBRS",7582452,0
2017,7574975,9597,4,2017,"I",01-APR-04,"Y","F","C","2017_04_MO0240700_NIBRS",6724053,0
2017,7589206,9597,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_MO0240700_NIBRS",18820281,0
2017,7605920,9597,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_MO0240700_NIBRS",20024057,0
2017,7631720,9597,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_MO0240700_NIBRS",20693462,0
2017,7659159,9597,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_MO0240700_NIBRS",20693664,0
2017,7687769,9597,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_MO0240700_NIBRS",17915787,0
2017,7714604,9597,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_MO0240700_NIBRS",20693718,0
2017,7740493,9597,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_MO0240700_NIBRS",18820399,0
2017,7830695,9597,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_MO0240700_NIBRS",17915699,0
2017,7574976,9717,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_MO0480300_NIBRS",19398495,0
2017,7589209,9717,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_MO0480300_NIBRS",20026499,0
2017,7606177,9717,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_MO0480300_NIBRS",19398397,0
2017,7631730,9717,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_MO0480300_NIBRS",19398542,0
2017,7659506,9717,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_MO0480300_NIBRS",18821144,0
2017,7687785,9717,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_MO0480300_NIBRS",20026576,0
2017,7714628,9717,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_MO0480300_NIBRS",20026691,0
2017,7740511,9717,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_MO0480300_NIBRS",18821277,0
2017,7606027,9721,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_MO0480700_NIBRS",6724240,0
2017,7606054,9721,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_MO0480700_NIBRS",7582779,0
2017,7631731,9721,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_MO0480700_NIBRS",15441062,0
2017,7659283,9721,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_MO0480700_NIBRS",18820749,0
2017,7687782,9721,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_MO0480700_NIBRS",9703695,0
2017,7740501,9721,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_MO0480700_NIBRS",20045194,0
2017,7740503,9721,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_MO0480700_NIBRS",11385511,0
