"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2017,98579262,63,85,,104061789
2017,98579438,6,1675,,104062013
2017,98579641,10,1,,104062270
2017,98579830,7,500,,104062563
2017,98579946,63,380,,104062734
2017,98580336,11,4,,104063193
2017,98580336,10,,,104063286
2017,98580430,64,4000,,104063418
2017,98580441,10,,,104063431
2017,98580441,11,1,,104063428
2017,98580535,47,0,,104063544
2017,98580581,25,40,,104063599
2017,98580581,20,250,,104063589
2017,98580581,63,210,,104063596
2017,98613403,36,415,,104106303
2017,98613691,36,198,27-OCT-17,104106654
2017,98613684,36,198,,104106641
2017,98613963,8,52,,104106989
2017,98613963,63,300,,104106983
2017,98613963,16,900,,104106982
2017,98614192,3,300,,104107271
2017,98614439,63,70,,104107581
2017,98614439,16,1059,,104107578
2017,98614546,38,1,,104107707
2017,98614605,61,350,,104107770
2017,98614605,7,975,,104107766
2017,98614605,36,360,,104107769
2017,98614641,38,200,,104107806
2017,98614713,17,2900,,104107895
2017,98614877,16,499,,104108113
2017,98614944,10,,,104108205
2017,98614982,21,1,,104108245
2017,98615042,3,10000,,104108324
2017,98615424,63,64,,104108755
2017,98615643,25,20,,104109019
2017,98615643,20,14,,104109020
2017,98615740,6,250,,104109130
2017,98615740,17,100,,104109133
2017,98615767,17,4180,,104109164
2017,98615831,67,1,,104109254
2017,98616368,3,1,,104109954
2017,98616417,8,9,05-NOV-17,104110007
2017,98616415,8,9,,104110006
2017,98616453,61,1,,104110055
2017,98616476,29,150,,104110091
2017,98616521,63,300,,104110168
2017,98616590,38,1,,104110246
2017,98616668,29,1,,104110344
2017,98616825,63,20,,104110545
2017,98617002,63,4800,,104110771
2017,98617041,63,1200,,104110831
2017,98617041,36,5881,,104110827
2017,98617131,3,1,08-NOV-17,104110951
2017,98617123,37,1,,104110938
2017,98617123,3,1,,104110920
2017,98617215,38,1,,104111037
2017,98617226,3,500,13-NOV-17,104111061
2017,98617227,63,1000,,104111062
2017,98617225,3,500,,104111060
2017,98617328,20,1142,,104111177
2017,98617328,10,,,104111185
2017,98617328,11,1,,104111179
2017,98617383,10,,,104111269
2017,98617404,30,1,,104111325
2017,98617439,3,10000,,104111372
2017,98618670,22,0,,104112953
2017,98619094,63,32,,104113472
2017,98619098,63,32,16-NOV-17,104113476
2017,98619140,3,450,,104113543
2017,98619221,9,0,,104113655
2017,98619290,63,200,,104113750
2017,98619303,62,1,,104113764
2017,98619336,25,90,,104113802
2017,98619336,63,1588,,104113800
2017,98619336,8,765,,104113792
2017,98619336,67,1,,104113804
2017,98619336,6,124,,104113798
2017,98619658,19,367,19-NOV-17,104114175
2017,98619653,19,367,,104114171
2017,98619689,6,205,,104114211
2017,98619768,51,0,,104114301
2017,98619768,20,65,,104114273
2017,98619768,63,0,,104114307
2017,98619768,6,65,,104114270
2017,98619768,9,0,,104114293
2017,98619768,25,30,,104114277
2017,98619768,3,1,,104114287
2017,98619777,3,1,28-NOV-17,104114312
2017,98619768,61,1000,,104114281
2017,98620061,63,1500,,104114705
2017,98580245,11,1,,104063153
2017,98580245,10,,,104063158
2017,98580338,20,600,,104063289
2017,98580360,63,300,,104063330
2017,98580360,36,600,,104063328
2017,96665831,3,10000,20-JUL-17,101553222
2017,96665835,3,10000,,101553226
2017,96666016,38,300,,101553468
2017,96666096,3,1,,101553592
2017,96666096,38,1,,101553595
2017,96666154,63,2,,101553667
2017,96666154,20,60,,101553662
2017,96666154,25,400,,101553666
2017,96666173,16,75,,101553678
2017,96667642,20,200,,101555622
2017,96667642,25,500,,101555615
2017,96668958,47,0,,101557284
2017,96668958,10,,,101557286
2017,96670127,11,1,,101558887
2017,96670287,6,65,,101559083
2017,96670279,6,65,19-MAY-17,101559074
2017,96672523,20,968,,101561971
2017,96672626,63,25,,101562113
2017,96672929,38,20,,101562502
2017,96672941,16,24,,101562517
2017,97793644,3,2000,,103037903
2017,97793646,3,2000,18-MAR-17,103037905
2017,97793721,3,600,,103037987
2017,97793722,38,1,,103037988
2017,97793735,24,3000,,103038012
2017,97793736,24,1000,02-AUG-17,103038015
2017,97793741,10,,,103038020
2017,97796691,61,400,,103042091
2017,96706957,30,100,,101606072
2017,96707010,10,,,101606138
2017,96707018,17,1,,101606149
2017,96707018,20,1,,101606150
2017,96707076,3,4000,,101606239
2017,96707083,3,1,24-JUL-17,101606242
2017,96707135,7,500,,101606306
2017,96707135,26,1900,,101606310
2017,96707135,17,100,,101606309
2017,96707135,20,100,,101606312
2017,96707135,6,600,,101606304
2017,96707191,38,1,,101606383
2017,96707259,8,50,,101606469
2017,96707265,3,5000,,101606473
2017,96707287,7,150,,101606510
2017,96707287,63,175,,101606504
2017,96707327,9,0,,101606559
2017,96707518,63,500,,101606787
2017,96707564,38,1,,101606858
2017,96707578,63,10,,101606879
2017,96707579,63,10,22-JUL-17,101606882
2017,96707593,61,1600,,101606902
2017,96707676,63,12,,101607027
2017,96707768,49,50,,101607150
2017,96707768,13,50,,101607147
2017,96707768,48,30,,101607151
2017,96707790,22,0,,101607182
2017,96707931,63,0,,101607361
2017,96707945,16,3000,,101607377
2017,96707966,63,0,,101607400
2017,96708002,10,,,101607433
2017,96708002,63,0,,101607436
2017,96708111,17,9153,27-JUL-17,101607584
2017,96708104,17,9164,,101607575
2017,96708111,63,138,27-JUL-17,101607588
2017,96708111,6,112,27-JUL-17,101607591
2017,96708104,6,112,,101607581
2017,96708104,63,138,,101607579
2017,96708197,60,160,,101607711
2017,96708197,63,720,,101607710
2017,96708197,38,240,,101607709
2017,96708297,25,1,,101607844
2017,96708297,22,0,,101607846
2017,96708322,38,1,,101607883
2017,96708461,38,2,,101608064
2017,97796691,25,325,,103042088
2017,97796691,51,0,,103042097
2017,97796691,9,0,,103042094
2017,97796691,3,1,,103042093
2017,97796693,3,1,02-AUG-17,103042101
2017,97796712,37,1,24-JUL-17,103042122
2017,97796710,37,1,,103042119
2017,97796734,8,2,,103042140
2017,97797295,26,3000,,103042986
2017,97797352,9,0,,103043065
2017,97797352,20,750,,103043063
2017,97797352,51,0,,103043066
2017,97797352,63,0,,103043067
2017,97797352,25,20,,103043064
2017,97797446,37,1,25-JUL-17,103043202
2017,97797431,37,101,,103043180
2017,97117577,6,90,,102144994
2017,97117577,63,35,,102144998
2017,97117859,37,500,15-MAR-17,102145314
2017,97117857,37,500,,102145312
2017,97117995,3,1000,,102145477
2017,97117997,3,500,12-MAY-17,102145484
2017,97118533,38,1,,102146132
2017,97118534,38,1,20-JUN-17,102146134
2017,97118620,67,1,,102146254
2017,97118620,63,3554,,102146251
2017,97118650,38,1700,,102146302
2017,97118648,63,200,,102146300
2017,97119634,6,59,,102147531
2017,97119634,63,24,,102147533
2017,97119634,62,54,,102147532
2017,97133610,63,0,,102166114
2017,97133610,20,20,,102166112
2017,97133677,63,1250,,102166212
2017,97133677,6,120,,102166215
2017,97133751,25,20,,102166299
2017,97134021,3,500,,102166638
2017,97134047,11,1,,102166675
2017,97134061,20,60,,102166703
2017,97134180,63,400,,102166889
2017,97134180,26,133,,102166891
2017,97134180,61,200,,102166887
2017,97134584,3,4000,,102167491
2017,97134666,16,2400,,102167622
2017,97134680,10,,,102167638
2017,97134894,63,300,,102167942
2017,97134973,9,0,,102168047
2017,97134973,51,0,,102168064
2017,97134973,22,0,,102168053
2017,97134973,25,260,,102168038
2017,97135000,38,2,,102168097
2017,97135104,63,13,,102168238
2017,97135271,63,15,13-AUG-17,102168460
2017,97135262,63,30,,102168448
2017,97135271,7,700,13-AUG-17,102168453
2017,97135262,7,1400,,102168445
2017,97135488,20,3,,102168726
2017,97135488,9,0,,102168731
2017,97135488,63,51,,102168718
2017,97135676,37,1000,,102168987
2017,97135731,62,6500,,102169065
2017,97135813,3,1,,102169171
2017,97135815,3,1,14-AUG-17,102169173
2017,97135893,13,1,,102169278
2017,97136049,3,3500,,102169474
2017,97136241,63,1,,102169717
2017,97136459,3,450,,102170010
2017,97136523,6,149,,102170090
2017,97136523,7,4600,,102170083
2017,97136523,38,3047,,102170085
2017,97136600,8,8,17-AUG-17,102170178
2017,97136591,6,5,,102170166
2017,97136591,8,8,,102170164
2017,97136600,6,5,17-AUG-17,102170180
2017,97752286,3,3000,,102983288
2017,97752283,3,3000,28-AUG-17,102983281
2017,97752279,13,270,22-AUG-17,102983270
2017,97752304,51,0,,102983274
2017,97752304,25,55,,102983304
2017,97752279,25,55,19-AUG-17,102983266
2017,97752304,13,270,,102983310
2017,97752304,8,35,,102983290
2017,97752304,47,0,,102983282
2017,97752279,63,10,19-AUG-17,102983264
2017,97752304,9,0,,102983276
2017,97752304,63,10,,102983284
2017,97752279,51,0,22-AUG-17,102983262
2017,97752279,9,0,22-AUG-17,102983263
2017,97752304,20,30,,102983287
2017,97752380,9,0,,102983418
2017,97753140,61,500,,102984384
2017,97752868,7,500,,102984070
2017,97753114,9,0,,102984359
2017,97753295,19,65,,102984579
2017,97753295,8,128,,102984577
2017,97753295,43,26,,102984583
2017,97753365,3,3050,,102984685
2017,97753376,63,100,,102984699
2017,97753554,24,800,,102984911
2017,97754117,24,4500,,102985624
2017,97753829,20,300,,102985266
2017,97753829,63,130,,102985268
2017,97753845,9,0,,102985282
2017,97753877,63,13005,,102985320
2017,97753874,3,13505,,102985316
2017,97753994,63,45,,102985464
2017,97754075,38,10,09-SEP-17,102985570
2017,97754407,63,1,,102986029
2017,97754518,63,49,,102986212
2017,97754642,63,100,,102986360
2017,97754707,63,70,,102986460
2017,97754709,17,52,,102986462
2017,97754979,59,100,,102986843
2017,97755037,52,0,,102986914
2017,97755123,38,40,,102987038
2017,97755147,63,5,,102987063
2017,97755573,63,300,,102987593
2017,97755775,50,12,,102987838
2017,97755970,36,25000,,102988080
2017,97757882,11,1,,102990486
2017,97757882,10,,,102990487
2017,97758203,3,10000,27-SEP-17,102990854
2017,97758234,3,20000,,102990890
2017,97137445,36,2,,102171322
2017,97138141,26,500,,102172283
2017,97138135,16,350,,102172273
2017,97138220,37,1,28-AUG-17,102172394
2017,97138213,37,1,,102172383
2017,98284590,20,120,,103678977
2017,96672525,10,,,101561986
2017,96672525,11,3,,101561982
2017,96672847,20,400,,101562397
2017,96672948,19,58,09-JUL-17,101562531
2017,96672947,19,58,,101562525
2017,96673046,61,450,,101562664
2017,96707528,20,80,,101606808
2017,96707613,16,5000,,101606938
2017,96707617,20,58,,101606946
2017,96707652,26,100,,101606978
2017,96707652,27,60,,101606982
2017,96707652,16,100,,101606974
2017,96707692,63,1,,101607050
2017,96707745,63,1780,,101607112
2017,96707820,3,1,26-JUL-17,101607221
2017,96707813,3,3500,,101607212
2017,96707927,3,500,,101607358
2017,96708062,36,200,,101607522
2017,96708189,10,,,101607698
2017,96708305,3,2,,101607860
2017,96708465,63,0,,101608065
2017,96657272,36,1600,,101542765
2017,96657302,6,190,,101542827
2017,96657495,30,1000,,101543072
2017,96657521,10,,,101543109
2017,96657521,11,1,,101543107
2017,96657531,3,2500,,101543124
2017,96657530,3,2500,14-JUL-17,101543123
2017,96657621,63,228,,101543234
2017,96657621,36,490,,101543233
2017,96657677,22,0,,101543318
2017,96657677,13,2500,,101543297
2017,96657630,63,50,,101543248
2017,96657677,6,5000,,101543268
2017,96657677,63,550,,101543314
2017,96657677,3,5200,,101543255
2017,96657677,36,3000,,101543270
2017,96657677,17,1500,,101543303
2017,96657677,7,1250,,101543305
2017,96657677,26,833,,101543309
2017,96657981,8,100,,101543715
2017,97121892,37,10000,24-JUN-17,102150375
2017,97121882,37,18000,,102150368
2017,97121882,63,1500,,102150371
2017,97122359,2,171,,102150972
2017,97122618,8,173,,102151352
2017,97122755,20,700,,102151524
2017,97137880,61,408,,102171932
2017,97137880,20,545,,102171930
2017,97137969,10,,,102172046
2017,97137969,63,1,,102172042
2017,97138049,3,1,,102172155
2017,97138053,3,1,28-AUG-17,102172161
2017,97138134,20,245,,102172271
2017,97138196,63,2,,102172358
2017,97138412,29,1,,102172688
2017,97138697,61,600,,102173092
2017,97139247,63,1,,102173875
2017,97139541,42,1551,,102174267
2017,97139545,42,1551,27-AUG-17,102174269
2017,97139595,30,1,,102174339
2017,97139849,51,0,,102174652
2017,97139963,6,150,,102174792
2017,97139963,36,145,,102174796
2017,98605508,13,500,,104096136
2017,98605508,20,15,,104096139
2017,98605509,13,1,16-AUG-17,104096141
2017,98605508,26,200,,104096137
2017,98605573,3,1,22-AUG-17,104096220
2017,98605571,3,2501,,104096213
2017,98605697,3,2000,,104096384
2017,98605700,3,1,21-AUG-17,104096388
2017,98605712,36,50,,104096406
2017,98605713,36,50,17-AUG-17,104096407
2017,98605808,61,150,,104096512
2017,98605808,7,50,,104096514
2017,98605863,3,1000,,104096582
2017,98605870,3,1000,19-AUG-17,104096590
2017,97097030,11,1,,102118197
2017,97097192,10,,,102118423
2017,97097763,8,150,16-JUN-17,102119226
2017,97097770,8,150,,102119247
2017,97098508,4,200,,102120156
2017,97098508,54,200,,102120157
2017,97098581,25,20,,102120248
2017,97098581,9,0,,102120234
2017,97098581,63,1,,102120250
2017,97098581,20,320,,102120243
2017,97098742,23,100,,102120427
2017,97098742,26,350,,102120441
2017,97098963,63,78,,102120716
2017,97098963,4,89,,102120714
2017,97099097,38,1,,102120888
2017,97099097,10,,,102120894
2017,97099097,11,1,,102120883
2017,97099114,9,0,,102120915
2017,97099124,20,100,,102120934
2017,97099124,9,0,,102120930
2017,97099253,6,50,,102121091
2017,97099253,8,3,,102121098
2017,97099253,13,1,,102121102
2017,97132075,4,99,,102164054
2017,97132143,20,1,,102164125
2017,97132322,3,35000,,102164401
2017,97132327,3,34000,02-AUG-17,102164407
2017,97132386,63,91,,102164506
2017,97132410,6,10000,,102164522
2017,97132410,4,400,,102164532
2017,97132410,16,7400,,102164529
2017,97132410,43,200,,102164542
2017,97132410,45,3000,,102164539
2017,97132410,62,2600,,102164540
2017,97133193,3,1200,,102165565
2017,97133249,63,4520,,102165643
2017,97133290,10,,,102165694
2017,97133290,11,4,,102165690
2017,97133632,63,400,,102166156
2017,97133664,64,1,,102166191
2017,97133709,7,500,,102166255
2017,97133773,3,300,,102166319
2017,97133861,63,57,,102166430
2017,97133911,67,1,,102166489
2017,97133934,63,0,,102166518
2017,97137267,26,149,,102171075
2017,97137700,63,25,,102171691
2017,97137797,63,400,,102171828
2017,97138410,63,1,,102172686
2017,97138535,6,575,,102172853
2017,97138736,36,6200,,102173154
2017,97138820,16,10000,,102173280
2017,97138820,63,2000,,102173285
2017,97138947,63,15070,,102173441
2017,97138955,63,7000,,102173473
2017,97139148,63,1,,102173717
2017,97139187,9,0,,102173770
2017,97139321,9,0,,102173976
2017,97139321,51,0,,102173981
2017,97139542,38,600,,102174266
2017,97139660,36,200,,102174416
2017,97139660,63,100,,102174420
2017,97139746,63,2,,102174535
2017,97139814,38,150,,102174612
2017,97139868,36,897,,102174678
2017,97139915,20,20,,102174723
2017,97139915,63,7,,102174733
2017,97139915,8,35,,102174719
2017,97135795,3,3,,102169146
2017,97135934,3,300,,102169332
2017,97135980,9,0,,102169379
2017,97136274,24,1001,16-AUG-17,102169758
2017,97136268,24,11000,,102169751
2017,97136285,9,0,,102169770
2017,97136285,51,0,,102169771
2017,97136397,10,,,102169909
2017,97136488,61,100,,102170044
2017,97136626,38,1,,102170206
2017,97136909,10,,,102170590
2017,97137712,63,100,,102171717
2017,97138249,38,1,,102172438
2017,97138416,10,,,102172694
2017,97138494,10,,,102172799
2017,97138645,19,649,,102173020
2017,97138645,7,2500,,102173017
2017,97138645,6,50,,102173023
2017,97138704,36,700,,102173106
2017,97138704,63,100,,102173110
2017,97138771,38,150,,102173205
2017,97139331,61,800,,102173996
2017,97139459,10,,,102174164
2017,97139534,13,600,,102174257
2017,97139570,61,1,,102174305
2017,97139641,10,,,102174398
2017,97139717,63,0,,102174497
2017,97139711,63,0,28-AUG-17,102174488
2017,96659558,20,100,,101545626
2017,96663070,6,162,18-JUL-17,101549650
2017,96663078,6,162,,101549666
2017,96663212,63,5,,101549827
2017,96663249,63,488,,101549875
2017,96663484,37,2000,30-JUL-17,101550183
2017,96663492,37,2000,,101550194
2017,96663843,63,1,,101550612
2017,96664783,19,69,,101551795
2017,96664783,8,554,,101551773
2017,96665033,3,749,,101552158
2017,96665263,4,500,,101552455
2017,96665294,10,,,101552497
2017,96665294,11,1,,101552496
2017,96665314,10,,,101552528
2017,96665314,11,1,,101552525
2017,96665351,3,500,,101552577
2017,96665584,24,350,,101552900
2017,96667200,10,,,101555019
2017,96667200,11,1,,101555016
2017,96667580,16,400,,101555506
2017,96667709,38,25,,101555715
2017,96667788,10,,,101555807
2017,96669102,10,,,101557516
2017,96670098,36,1040,,101558851
2017,96670098,6,10,,101558853
2017,96672223,8,29,,101561568
2017,96672264,51,0,28-APR-17,101561637
2017,96672257,9,0,,101561626
2017,96672257,51,0,,101561623
2017,96672510,63,8000,,101561976
2017,96672695,19,988,,101562199
2017,96672704,19,988,23-JUN-17,101562209
2017,96672697,11,1,,101562205
2017,96672793,38,11,,101562314
2017,97804419,10,,,103052607
2017,97804579,20,150,,103052810
2017,97804704,63,21,,103052973
2017,97804713,63,21,28-AUG-17,103052978
2017,97804713,6,28,28-AUG-17,103052977
2017,97804704,6,28,,103052972
2017,97804744,63,1485,,103053024
2017,97804749,63,600,,103053028
2017,97804749,20,300,,103053029
2017,97804770,3,1,,103053059
2017,97093286,64,3000,,102113026
2017,97093338,36,20,,102113094
2017,97093338,3,5000,,102113091
2017,97093338,20,30,,102113092
2017,97093334,3,5000,16-AUG-17,102113090
2017,97093338,25,15,,102113097
2017,97093397,3,3000,,102113194
2017,97093390,3,3000,19-AUG-17,102113176
2017,97094166,6,300,,102114249
2017,97094340,3,10500,04-SEP-17,102114518
2017,96656741,35,20,,101542108
2017,96657213,8,1364,,101542709
2017,96657241,20,20,,101542744
2017,96657373,3,1000,,101542915
2017,96657968,29,200,,101543696
2017,96658013,11,4,,101543755
2017,96658013,7,1,,101543756
2017,96658013,10,,,101543758
2017,96658030,6,55,,101543784
2017,96658027,6,55,27-JUL-17,101543777
2017,96658217,19,418,,101544044
2017,96658214,22,0,,101544041
2017,98284554,24,1000,,103678918
2017,98284588,37,1,,103678979
2017,98284627,63,500,,103679024
2017,98284646,6,63,28-OCT-17,103679049
2017,98284638,63,6,,103679042
2017,98284646,63,6,28-OCT-17,103679052
2017,98284638,6,63,,103679036
2017,98284695,11,1,,103679118
2017,98284695,10,,,103679119
2017,98284697,9,0,,103679130
2017,98284697,51,0,,103679133
2017,98284697,20,40,,103679128
2017,98284771,20,250,,103679231
2017,98284881,13,550,,103679378
2017,98284978,63,50,,103679505
2017,98284978,26,1239,,103679502
2017,98284986,25,1,,103679510
2017,98284986,51,0,,103679518
2017,98284986,47,0,,103679515
2017,98284986,20,22,,103679507
2017,98285009,38,1,,103679549
2017,98285065,36,200,,103679624
2017,98578357,9,0,,104060605
2017,98578357,20,98,,104060607
2017,98578357,24,700,,104060610
2017,98578350,24,700,15-NOV-17,104060602
2017,97753276,19,41,,102984552
2017,97753274,19,41,01-SEP-17,102984548
2017,97753320,9,0,,102984601
2017,97753320,51,0,,102984602
2017,97753362,38,300,,102984680
2017,97753364,13,300,,102984682
2017,97753362,37,300,,102984678
2017,97757798,63,500,,102990387
2017,97757798,19,500,,102990386
2017,97757973,11,5,,102990585
2017,97758190,25,120,,102990836
2017,98578424,63,20,,104060695
2017,97758190,7,300,,102990832
2017,97758190,63,5,,102990841
2017,97759168,10,,,102992028
2017,97759258,20,926,,102992155
2017,97759258,11,1,,102992156
2017,97759258,10,,,102992157
2017,97760068,63,60,,102993279
2017,97760361,8,7,,102993651
2017,98578567,19,100,,104060867
2017,98578641,64,700,,104060975
2017,98578719,38,1,,104061074
2017,98578713,38,1,08-NOV-17,104061071
2017,97761866,19,25,30-MAR-17,102995722
2017,97761866,6,108,30-MAR-17,102995717
2017,97761857,2,262,,102995706
2017,97761866,2,262,30-MAR-17,102995716
2017,97761857,6,108,,102995707
2017,97761857,19,25,,102995709
2017,97761866,17,34,30-MAR-17,102995721
2017,97761857,17,34,,102995708
2017,98578775,61,300,,104061143
2017,98578775,10,1,,104061140
2017,98578775,63,71,,104061145
2017,97762908,10,,,102997133
2017,97763022,20,35,,102997290
2017,97763733,10,,,102998204
2017,98578827,3,1,,104061218
2017,98578822,3,1,09-NOV-17,104061204
2017,98578852,63,25,,104061252
2017,98578850,63,25,09-NOV-17,104061249
2017,98578854,10,,,104061247
2017,98578869,63,100,,104061278
2017,97805103,21,120,,103053479
2017,97805102,45,50,,103053477
2017,97805102,33,1000,,103053476
2017,97805115,9,0,29-AUG-17,103053490
2017,97805107,25,14,,103053480
2017,97805107,9,0,,103053481
2017,97805107,51,0,,103053483
2017,97805158,20,500,,103053563
2017,95405788,11,1,,99924714
2017,95405802,7,500,,99924728
2017,95405986,3,200,,99924957
2017,95406320,37,750,,99925431
2017,95406328,3,1000,,99925441
2017,95406322,3,1000,08-MAR-17,99925434
2017,95406320,3,2750,,99925429
2017,95406417,23,3320,,99925546
2017,95406467,9,0,,99925616
2017,95406467,60,350,,99925606
2017,95406467,38,1,,99925613
2017,95406467,51,0,,99925621
2017,95406467,25,800,,99925601
2017,95406467,8,25,,99925602
2017,95406520,20,150,,99925678
2017,95372872,26,25,,99884060
2017,95372689,26,750,,99883865
2017,95372689,17,1000,,99883864
2017,95372859,26,25,23-MAR-17,99884042
2017,95372929,19,200,,99884122
2017,95373006,63,40,,99884209
2017,95373006,20,5,,99884206
2017,95373111,38,400,,99884328
2017,95373111,3,400,,99884324
2017,95373224,3,5000,,99884455
2017,95373247,50,30,,99884481
2017,95373744,10,,,99885130
2017,95373840,7,760,31-MAR-17,99885248
2017,95373843,7,940,,99885252
2017,95373910,26,200,,99885340
2017,95373910,19,105,,99885338
2017,95373948,51,0,,99885379
2017,95374142,57,470,,99885617
2017,97751951,10,,,102982841
2017,97751986,13,200,20-SEP-17,102982889
2017,97751989,13,200,,102982894
2017,97752063,11,1,,102982992
2017,97752151,36,50,,102983099
2017,97752151,6,800,,102983104
2017,97752151,63,20,,102983092
2017,97752151,17,1000,,102983106
2017,96248904,31,500,,101013585
2017,96249054,2,90,,101013791
2017,96249133,61,1100,,101013920
2017,96249194,17,2000,,101014000
2017,96249194,8,75,,101014005
2017,96249194,16,325,,101014002
2017,96249252,16,350,,101014082
2017,96249304,26,100,,101014161
2017,96249301,63,225,,101014157
2017,96249304,63,1350,,101014158
2017,96249304,20,1000,,101014159
2017,96249324,3,1,,101014185
2017,96249377,3,1,01-JUL-17,101014254
2017,96249384,3,15000,,101014262
2017,96249384,63,40,,101014264
2017,96252933,9,0,,101018699
2017,96252933,25,50,,101018706
2017,96252933,20,62,,101018704
2017,96252933,10,30,,101018701
2017,96252933,63,2,,101018709
2017,96252933,51,0,,101018708
2017,96253164,20,100,,101019000
2017,96253281,63,1,,101019139
2017,96253281,26,800,,101019137
2017,96253549,9,0,,101019468
2017,96253549,63,380,,101019483
2017,96253789,6,101,,101019788
2017,96253778,6,101,09-JUN-17,101019771
2017,96253893,4,300,,101019902
2017,96253981,10,,,101019998
2017,96254177,20,4800,,101020232
2017,96254177,13,1000,,101020216
2017,96254177,9,0,,101020206
2017,96254177,17,300,,101020224
2017,96254711,20,70,,101020895
2017,96255196,11,1,,101021494
2017,96255196,10,,,101021497
2017,96255667,19,29,,101022108
2017,96255661,19,29,01-JUN-17,101022100
2017,96279852,10,,,101053774
2017,96279843,20,120,,101053762
2017,96280166,63,399,,101054191
2017,96280353,38,1,,101054428
2017,96280440,38,2,,101054549
2017,96280897,63,200,,101055126
2017,96280893,3,56795,,101055119
2017,96280963,26,400,,101055204
2017,96281090,38,150,,101055377
2017,96281278,61,700,,101055617
2017,96281387,10,,,101055755
2017,96281547,10,,,101055972
2017,96281619,38,1,,101056071
2017,96281896,63,1,,101056429
2017,96282006,21,114,,101056552
2017,96282052,51,0,,101056615
2017,96282052,6,1,,101056605
2017,96282052,63,1,,101056613
2017,96282052,25,1,,101056611
2017,96282052,9,0,,101056614
2017,96282065,38,1,,101056629
2017,96282229,17,472,,101056827
2017,96282386,10,,,101057022
2017,96282409,63,5,,101057052
2017,96282421,63,11,,101057063
2017,96282421,51,0,,101057065
2017,96282421,38,1,,101057064
2017,96250222,16,20,06-JUN-17,101015301
2017,96250233,16,20,,101015313
2017,96250293,28,8889,,101015396
2017,96250286,31,50,,101015388
2017,96250293,36,5179,,101015395
2017,96250293,6,4359,,101015392
2017,96282903,6,400,,101057671
2017,96282956,63,2295,,101057736
2017,96283044,29,50,,101057842
2017,96283129,63,75,,101057959
2017,96283223,8,13,,101058069
2017,96283368,10,,,101058267
2017,96283545,63,2,,101058487
2017,96283559,17,700,,101058504
2017,96283559,6,1500,,101058496
2017,96283796,38,1,,101058825
2017,96283831,3,200,,101058870
2017,96283885,29,1500,,101058944
2017,96284066,3,1,,101059177
2017,96284186,38,540,,101059311
2017,96284321,20,12,,101059486
2017,96284321,63,63,,101059483
2017,96284388,61,700,,101059563
2017,96284553,38,12,,101059782
2017,96284798,8,6,,101060129
2017,96284824,2,4,,101060177
2017,96284822,2,4,18-JUN-17,101060173
2017,96284889,20,1949,,101060253
2017,96284993,63,100,,101060396
2017,96284993,61,700,,101060385
2017,96285098,63,73,,101060550
2017,96285107,63,73,19-JUN-17,101060559
2017,96285257,63,1,,101060757
2017,96285477,10,,,101061035
2017,96285536,38,1,,101061102
2017,96285656,37,18000,,101061257
2017,96285847,3,50,,101061506
2017,96285876,20,4,,101061546
2017,96285942,3,5000,,101061622
2017,96285999,63,0,,101061689
2017,96286156,3,100,,101061879
2017,96286253,38,1,,101062002
2017,96286420,63,7400,,101062233
2017,96286474,10,,,101062303
2017,95374235,10,,,99885732
2017,95374333,11,10,,99885846
2017,95374333,10,,,99885849
2017,95375762,3,300,,99887677
2017,95375904,38,2700,,99887871
2017,95399888,3,500,,99917656
2017,95400989,19,430,,99918978
2017,95401491,3,1,,99919580
2017,95401556,67,1,,99919657
2017,95401556,63,435,,99919654
2017,95402382,4,600,,99920613
2017,95402667,38,200,,99920926
2017,95402667,63,20,,99920928
2017,95402945,9,0,,99921270
2017,95403271,3,1,,99921626
2017,95403557,3,10000,,99921959
2017,95403559,3,10000,24-MAR-17,99921964
2017,95403900,10,,,99922369
2017,95403923,22,0,,99922413
2017,95403925,20,299,,99922416
2017,95404035,11,1,,99922532
2017,95404035,10,,,99922537
2017,95404840,63,10,,99923487
2017,95404891,10,,,99923550
2017,95405000,52,0,,99923680
2017,95405030,51,0,,99923721
2017,95405030,21,1,,99923718
2017,95405030,63,3,,99923719
2017,95405030,25,1,,99923720
2017,95405030,20,20,,99923716
2017,95405054,21,2994,,99923755
2017,95405072,26,40,,99923786
2017,95405072,6,2460,,99923785
2017,95405171,20,1600,,99923913
2017,95405219,63,0,,99923973
2017,95405256,64,1300,,99924019
2017,95416465,21,1900,,99938441
2017,96278595,36,160,,101052028
2017,96280080,63,38,,101054088
2017,96280082,63,38,02-JUN-17,101054090
2017,96280233,3,331,,101054272
2017,96280249,63,1,,101054289
2017,96280249,19,2,,101054287
2017,96280306,9,0,,101054355
2017,96280424,25,2,,101054508
2017,96280424,63,2,,101054517
2017,96280424,51,0,,101054532
2017,96280424,9,0,,101054526
2017,96280775,63,798,,101054971
2017,96280886,26,5,05-JUN-17,101055100
2017,96280867,26,5,,101055087
2017,96281122,25,50,,101055387
2017,96281122,38,2,,101055413
2017,96281430,3,1,,101055812
2017,96281543,3,4500,06-JUN-17,101055966
2017,96281525,61,300,,101055881
2017,96281525,9,0,,101055938
2017,96281525,20,80,,101055909
2017,96281525,63,10,,101055920
2017,96281525,3,5000,,101055876
