bias_id,offense_id
21,81009730
21,81009731
21,81009732
21,81046941
21,81052862
21,81058116
21,81060117
21,81002553
21,81004226
21,81008128
21,81007504
21,81007505
21,81002554
21,81002555
21,80997549
21,81008129
21,80997550
21,81009717
21,81008130
21,81002556
21,81004227
21,81009718
21,81002557
21,81004818
21,81004819
21,81004985
21,81054262
21,81025533
21,81009709
21,81002539
21,81004805
21,81009710
21,81007489
21,81002540
21,81002541
21,81007490
21,80997551
21,80997552
21,81009719
21,81004820
21,81002558
21,81002559
21,81004821
21,81004986
21,80997553
21,81009720
21,81009721
21,81008131
21,81004822
21,81008132
21,81004987
21,81007506
21,81007507
21,81007508
21,81009722
21,81004823
21,81007509
21,81009723
21,81004988
21,81002560
21,81004989
21,80997554
21,80992301
21,80993325
21,80996827
21,80993326
21,80992939
21,81002227
21,80992940
21,80992302
21,80992303
21,81002228
21,81000070
21,80992941
21,80992942
21,81007242
21,81000870
21,80993382
21,80993742
21,80993097
21,81007243
21,81007244
21,81000871
21,80995407
21,81007245
21,80993098
21,81000872
21,81000873
21,80995408
21,80995409
21,81000874
21,81002284
21,80993099
21,80993100
21,80993101
21,81000875
21,81000876
21,80995410
21,80993383
21,80993384
21,80993385
21,80993102
21,80993103
21,80993744
21,81002285
21,81000877
21,80995411
21,81000878
21,80993386
21,81002286
21,80995412
21,81007246
21,80993387
21,81002287
21,81002288
21,81002289
21,80993388
21,81000879
21,80993389
21,80995413
21,80993390
21,80995414
21,80993104
21,81002290
21,80993745
21,80993746
21,81007247
21,81000880
21,81007248
21,81009682
21,81003134
21,81003135
21,81004191
21,81009683
21,81004792
21,81004192
21,81009684
21,81007338
21,81007339
21,81004193
21,81003136
21,81004793
21,81003137
21,81003138
21,81007340
21,81003139
21,81007341
21,81004794
21,81007342
21,81007343
21,81007344
21,81004194
21,81002519
21,81009685
21,81004195
21,81003140
21,80997514
21,81003141
21,81009686
21,81002520
21,81007345
21,81007346
21,81004795
21,81009687
21,81002521
21,81004796
21,80997515
21,81003142
21,80997516
21,81003143
21,81007239
21,80993096
21,80993372
21,80993373
21,80993738
21,81002274
21,81000867
21,80995397
21,80995398
21,80995399
21,80993374
21,80993375
21,81002275
21,80993739
21,80995400
21,81002276
21,81002277
21,80993740
21,81007347
21,81009688
21,80997517
21,81004196
21,81007348
21,81004197
21,81002522
21,81004797
21,81009689
21,81002523
21,81003144
21,81004198
21,80997518
21,80997519
21,80997520
21,81009690
21,81004199
21,80997521
21,80997522
21,80997523
21,81009691
21,81002524
21,81004200
21,80997524
21,81009692
21,81007349
21,80997525
21,81002525
21,81009693
21,81004201
21,80992922
21,81001452
21,81000057
21,81000058
21,80992923
21,81000059
21,81000060
21,80992566
21,80992924
21,81000061
21,80992925
21,80992289
21,80992926
21,81000062
21,80992290
21,81000063
21,81001453
21,80995355
21,80995356
21,80992292
21,80992567
21,81000064
21,81001454
21,80992568
21,80992293
21,80992927
21,80996821
21,80996822
21,80992928
21,80992929
21,80996823
21,80992930
21,81000065
21,81001455
21,81004783
21,80994584
21,80994585
21,81007329
21,81009666
21,81009667
21,81004179
21,81009668
21,81004180
21,80997503
21,80994586
21,80994587
21,80994588
21,81003126
21,81007330
21,81007331
21,81003127
21,81003128
21,81004181
21,81009669
21,81004784
21,80997504
21,80994589
21,80994590
21,80994591
21,81004182
21,81007332
21,81004785
21,81007333
21,81004786
21,81004787
21,81001456
21,80992569
21,80992294
21,80992295
21,81001457
21,81001458
21,80995357
21,80992931
21,80992932
21,81001459
21,81001460
21,80992570
21,81001461
21,80992296
21,80995358
21,80992933
21,80996824
21,80995359
21,80992934
21,80992297
21,80992298
21,80992571
21,80992935
21,80992936
21,80996825
21,80992937
21,80992300
21,81001462
21,81001463
21,80993324
21,81000068
21,81001465
21,81000069
21,80996826
21,81003112
21,81004776
21,81009652
21,81009653
21,81003113
21,81003114
21,81009654
21,81009655
21,81004172
21,81004777
21,81009656
21,81009657
21,80993819
21,81009658
21,81007320
21,80997492
21,80997493
21,81007321
21,81003129
21,81003130
21,80997505
21,80997506
21,80997507
21,80997508
21,80994592
21,81004788
21,81009670
21,81009671
21,81009672
21,81004183
21,81004184
21,81009673
21,81009674
21,81009675
21,81009676
21,81004185
21,80997509
21,80994593
21,80994594
21,81009677
21,80997510
21,81003131
21,80997511
21,81004789
21,80994595
21,80994596
21,81004790
21,81004186
21,81004187
21,81007334
21,81009678
21,80997512
21,81009679
21,81004791
21,80997513
21,81004188
21,81009680
21,80995352
21,80992287
21,80992562
21,80992919
21,80992288
21,81001451
21,80995353
21,80992563
21,80992564
21,80992920
21,81000056
21,80992921
21,81004173
21,81003115
21,81004778
21,81003116
21,81009659
21,81007322
21,81004779
21,81007323
21,80997494
21,80997495
21,81003117
21,81004780
21,81003118
21,80997496
21,81003119
21,80997497
21,80997498
21,81009660
21,80997499
21,81003120
21,80993820
21,81009661
21,81009662
21,80993821
21,80993822
21,81009663
21,81003121
21,81003122
21,81003123
21,81004174
21,81007324
21,80997500
21,81004175
21,81007325
21,81009664
21,80993823
21,81003124
21,80994581
21,81004176
21,81007326
21,81004781
21,81003125
21,80997501
21,81009665
21,80994582
21,81004177
21,80994583
21,81004178
21,81007327
21,81007328
21,81004782
21,80997502
21,80994597
21,81003132
21,81003133
21,81007335
21,81007336
21,81009681
21,81004189
21,81004190
21,80994598
21,80994599
21,81007337
21,81003971
21,80993770
21,81007271
21,81007272
21,81003972
21,81004114
21,81002314
21,81004115
21,81002315
21,81004116
21,81002316
21,81000911
21,80993771
21,81007273
21,81004117
21,80993125
21,80993772
21,80993126
21,81000912
21,80993773
21,81002317
21,81000913
21,81004118
21,81002318
21,80993774
21,81004119
21,81003973
21,81007274
21,81007275
21,80993776
21,80993777
21,81000914
21,81002319
21,81004120
21,80993127
21,81003110
21,81003111
21,80995384
21,80995385
21,80995386
21,80995387
21,81000856
21,81002270
21,80993089
21,81002271
21,81000857
21,80993728
21,80993729
21,80993090
21,81002272
21,81000858
21,80993730
21,80993364
21,80993091
21,80995389
21,80993365
21,80995390
21,81000859
21,81006475
21,80993366
21,81007233
21,80993731
21,80993092
21,80993732
21,80993093
21,80995391
21,80995392
21,80993367
21,80993368
21,80995393
21,81000860
21,81000861
21,80993733
21,81007234
21,80993734
21,81000862
21,81007235
21,80995394
21,80993735
21,80993369
21,80995395
21,81002273
21,81007236
21,80993094
21,81000863
21,81000864
21,80993736
21,81007237
21,80993370
21,80993737
21,81000865
21,81007238
21,81000866
21,80993371
21,80993755
21,80993756
21,80993757
21,81000901
21,81000902
21,81003353
21,80993758
21,81000903
21,81003354
21,81000904
21,80993759
21,80993113
21,80993114
21,80993760
21,80993355
21,80997601
21,80997602
21,81002252
21,81002253
21,80995380
21,80995381
21,80995382
21,81002254
21,80993718
21,80997603
21,81002255
21,80993356
21,80993357
21,81002256
21,81002257
21,81002258
21,80993719
21,80993720
21,80997604
21,80992321
21,81000845
21,80993715
21,80993115
21,80993398
21,81003355
21,80993116
21,80993117
21,81002306
21,80993761
21,81002307
21,81003356
21,81003357
21,81000905
21,80993762
21,81004104
21,80993118
21,81004105
21,80993119
21,81004106
21,80993763
21,81002308
21,81002309
21,81007259
21,81007260
21,80993120
21,81007261
21,81002310
21,81002311
21,81004107
21,80993121
21,80993399
21,81007262
21,80993764
21,81007263
21,80993765
21,80993400
21,80993766
21,80993767
21,80993401
21,80993768
21,81007264
21,81007265
21,81007266
21,81000906
21,80993402
21,81003969
21,81000907
21,81004108
21,81000908
21,81007267
21,80993122
21,80993123
21,80993124
21,81002312
21,81000909
21,81002313
21,81007268
21,81007269
21,81003970
21,81004109
21,80993769
21,81000910
21,81007270
21,81004110
21,81004111
21,81004112
21,81004113
21,80993721
21,81002259
21,80993358
21,80997605
21,80992322
21,80992323
21,81000851
21,80993077
21,81002260
21,80993078
21,80997606
21,81002261
21,80993722
21,81002262
21,80993723
21,81002263
21,81002264
21,81002265
21,80993079
21,80993359
21,81002266
21,81002267
21,80997607
21,80993724
21,80993080
21,80993081
21,80993082
21,80993083
21,80993084
21,80993085
21,80997608
21,80993360
21,80995383
21,80993361
21,80993086
21,80997609
21,81000852
21,80993362
21,80993725
21,81000853
21,81002268
21,80993726
21,80993727
21,81002269
21,81000854
21,80993363
21,80997610
21,80993087
21,80997611
21,81006474
21,80993088
21,81000855
21,81007318
21,81007254
21,81007255
21,80995419
21,80993112
21,81007256
21,80993394
21,80993752
21,80993395
21,81002300
21,81003348
21,81002302
21,81003349
21,81000896
21,81002303
21,81007257
21,81000897
21,81000898
21,80993753
21,80993754
21,80993396
21,81002304
21,81002305
21,81003350
21,81007258
21,80993397
21,81000899
21,81000900
21,81003351
21,81003352
21,80993351
21,81002250
21,81000846
21,81000847
21,80993716
21,81002251
21,80995379
21,80993352
21,81000848
21,81000849
21,80993353
21,80993354
21,80997600
21,80993717
21,81000850
21,81004168
21,81003106
21,81004169
21,81009651
21,81004170
21,81003107
21,81003108
21,81004171
21,81004774
21,80997491
21,81003109
21,81004775
21,81007319
21,81000087
21,80997589
21,80997590
21,80997591
21,80993343
21,80997592
21,80997593
21,80993344
21,81002237
21,81002238
21,80995364
21,80995365
21,80995366
21,80995367
21,80992315
21,80992316
21,81002239
21,80995368
21,80992317
21,80993346
21,81002240
21,81000088
21,81000839
21,81002241
21,80995369
21,81002242
21,80993347
21,81002243
21,80995370
21,80992318
21,80995371
21,80995372
21,80993702
21,81002244
21,80993703
21,80993704
21,80993705
21,80993706
21,80997594
21,81004158
21,81007308
21,80993811
21,80993812
21,81002343
21,81004159
21,80993153
21,81002344
21,81004756
21,81004757
21,81004758
21,81004759
21,81007309
21,81002345
21,80993154
21,81004160
21,81007310
21,81004161
21,80993155
21,81004162
21,80993156
21,81009639
21,80993813
21,81009640
21,80993814
21,81009641
21,81004760
21,81002346
21,81004761
21,80992304
21,81002229
21,80992305
21,80992306
21,80992307
21,80993327
21,80992943
21,81002230
21,81000071
21,81000072
21,81002231
21,80992944
21,80992945
21,80992946
21,80993707
21,80997595
21,80993348
21,81000840
21,80993708
21,80995373
21,81002245
21,81002246
21,80995374
21,80993709
21,80993710
21,81002247
21,80993711
21,80995375
21,80997597
21,81000841
21,81002248
21,81002249
21,81000842
21,80993349
21,80993712
21,80992319
21,80995376
21,80995377
21,80992320
21,80993350
21,80995378
21,80993713
21,80993714
21,80997598
21,80997599
21,81000843
21,81000844
21,81004762
21,81004763
21,81004764
21,81004765
21,80993157
21,81004766
21,80993815
21,81004767
21,81004768
21,81004769
21,81007311
21,81009642
21,81009643
21,81009644
21,80993816
21,81007312
21,81002347
21,81007313
21,81007314
21,81009645
21,81004770
21,81007315
21,81002348
21,81009646
21,81004771
21,81002349
21,81009647
21,81009648
21,81004772
21,81007316
21,81004773
21,81009649
21,81003105
21,81009650
21,81004163
21,81004164
21,80993817
21,80993818
21,80993158
21,81007317
21,81004165
21,81004166
21,81004167
21,80995360
21,80995361
21,80992308
21,80993328
21,81000073
21,80997584
21,81000074
21,80993329
21,80992947
21,80993330
21,80993331
21,80997585
21,80993332
21,81002232
21,81000075
21,80992309
21,81000076
21,80993333
21,80997586
21,81000077
21,80992310
21,81000078
21,80993335
21,80995362
21,80992311
21,81000081
21,80995363
21,81000083
21,81000084
21,81002233
21,80993336
21,80993337
21,81000085
21,81002234
21,80992948
21,80992313
21,80993701
21,80993338
21,81000086
21,80993339
21,80993340
21,81002236
21,80993342
21,80992314
21,81000940
21,81000941
21,81009632
21,81002338
21,81004149
21,80993802
21,81002339
21,81007298
21,81009633
21,81007299
21,81004751
21,81004150
21,80993803
21,81004151
21,80993804
21,81007300
21,81007301
21,80993805
21,80993145
21,81004752
21,81004753
21,81007302
21,81002340
21,81004754
21,81002341
21,81004152
21,81004153
21,81002342
21,81009634
21,81009635
21,81007303
21,80993146
21,81004755
21,81007304
21,80993806
21,81009636
21,80993807
21,81007305
21,80993147
21,80993148
21,80993149
21,81007306
21,81009637
21,81004154
21,80993808
21,80993150
21,81004155
21,80993809
21,81004156
21,80993151
21,81004157
21,80993152
21,81009638
21,81007307
21,80993810
21,81004749
21,81000935
21,81007293
21,81004140
21,81000936
21,81004141
21,81004142
21,80993798
21,81004750
21,81000937
21,80993143
21,80993799
21,81004143
21,81004144
21,81000938
21,80993800
21,81007294
21,81004145
21,81007295
21,80993801
21,81004146
21,81002337
21,81007296
21,81004147
21,81000939
21,81007297
21,80993782
21,80993133
21,80993783
21,81007284
21,80993134
21,80993135
21,81000922
21,81007285
21,81007286
21,81000923
21,80993784
21,80993785
21,81007287
21,81002329
21,80993136
21,81004740
21,81004131
21,80993137
21,81000924
21,81002330
21,81000925
21,81007288
21,81000926
21,81002331
21,81004132
21,81004133
21,81002332
21,80993786
21,80993787
21,81004741
21,81000927
21,81000928
21,81002333
21,81000929
21,81004742
21,81000930
21,81000931
21,80993788
21,80993789
21,81004134
21,80993790
21,81000932
21,81004743
21,81004135
21,81004744
21,81004745
21,81002334
21,81004136
21,80993791
21,80993792
21,81002335
21,80993138
21,80993139
21,81002336
21,81004746
21,81004137
21,80993793
21,80993794
21,81000933
21,80993140
21,80993141
21,80993795
21,80993796
21,81007289
21,81007290
21,80993797
21,81007291
21,81000934
21,81004747
21,81004748
21,81004138
21,81004139
21,81007292
21,80993142
21,81000881
21,80993105
21,81007249
21,81007250
21,81007251
21,81000882
21,81002291
21,81000883
21,81000884
21,81000885
21,81000886
21,81002292
21,81000887
21,80993106
21,81000888
21,80993747
21,81000889
21,81000890
21,81002293
21,81002294
21,80993748
21,80993107
21,80993749
21,81002295
21,81000891
21,81002296
21,80993108
21,80993109
21,81002297
21,81000892
21,80993750
21,81007252
21,80995415
21,80993391
21,81007253
21,80995416
21,80995417
21,80993751
21,81000894
21,80993110
21,81000895
21,81002298
21,81002299
21,80993392
21,80995418
21,80993393
21,80997526
21,81003145
21,81004798
21,81002526
21,81003146
21,81003147
21,81007350
21,81002527
21,81007351
21,80997527
21,80997528
21,81003148
21,81002528
21,81002529
21,81009694
21,81009695
21,81007352
21,81004799
21,81007353
21,81009696
21,81009697
21,81003149
21,81007355
21,81004800
21,81004202
21,81004203
21,81008113
21,81002530
21,80997529
21,81009698
21,81009699
21,81004801
21,81003150
21,81003151
21,81004204
21,81004205
21,81002531
21,81002532
21,80997530
21,81008114
21,80997531
21,81009700
21,81003152
21,81009701
21,81004802
21,81002533
21,81009702
21,80997533
21,80997534
21,81004206
21,81003153
21,81004803
21,81003154
21,81004207
21,81008115
21,80997535
21,81004208
21,81008116
21,81003155
21,81002534
21,81003974
21,81003975
21,81000915
21,81000916
21,81000917
21,81002320
21,81007276
21,81004121
21,81004122
21,81004123
21,81000918
21,81003977
21,81003978
21,81003979
21,81004738
21,81002321
21,80993778
21,80993128
21,81004739
21,81000919
21,81002322
21,81007277
21,81002323
21,81002324
21,80993129
21,81007278
21,80993779
21,80993780
21,80993781
21,81007279
21,81002325
21,81000920
21,80993130
21,80993131
21,81007280
21,80993132
21,81004124
21,81004125
21,81002326
21,81004126
21,81004127
21,81000921
21,81004128
21,81002327
21,81007281
21,81004129
21,81007282
21,81007283
21,81002328
21,81004130
21,80995401
21,81007240
21,80993376
21,80993377
21,81000868
21,81007241
21,80995402
21,80993741
21,80995403
21,80993378
21,81002278
21,80995404
21,80995405
21,80993379
21,80993380
21,81002279
21,81002280
21,81002281
21,81002282
21,81000869
21,80995406
21,80993381
21,80926352
21,80927620
21,80926959
21,80926913
21,80929652
21,80926822
21,80926424
21,80929653
21,80926308
21,80926425
21,80926309
21,80926914
21,80926426
21,80934401
21,80929654
21,80926427
21,80926310
21,80929655
21,80929656
21,80926428
21,80926429
21,80921453
21,80926311
21,80926312
21,80929657
21,80929658
21,80926430
21,80926915
21,80934402
21,80926431
21,80926916
21,80921454
21,80926313
21,80926432
21,80929659
21,80926917
21,80926314
21,80921455
21,80934403
21,80926824
21,80926433
21,80926918
21,80926434
21,80926919
21,80929660
21,80929661
21,80934404
21,80926920
21,80926826
21,80929662
21,80929706
21,80927616
21,80921443
21,80926301
21,80921446
21,80926419
21,80921447
21,80929644
21,80926907
21,80926908
21,80921448
21,80926420
21,80934394
21,80929646
21,80934395
21,80926910
21,80929647
21,80921449
21,80926911
21,80934396
21,80926820
21,80929649
21,80926821
21,80926302
21,80934397
21,80926421
21,80929650
21,80929651
21,80926304
21,80926305
21,80926422
21,80921451
21,80934399
21,80926912
21,80921484
21,80926455
21,80927601
21,80929703
21,80929704
21,81029647
21,80927597
21,80926334
21,80921476
21,80929689
21,80926943
21,80929691
21,80934428
21,80921479
21,80921480
21,80921482
21,80926944
21,80935257
21,80927118
21,80934469
21,80926445
21,80921468
21,80926331
21,80929677
21,80926332
21,80929678
21,80926938
21,80926837
21,80934420
21,80934421
21,80929679
21,80926838
21,80921469
21,80926446
21,80926939
21,80926839
21,80929680
21,80929681
21,80926447
21,80934422
21,80921470
21,80926940
21,80926333
21,80926941
21,80934423
21,80926840
21,80926942
21,80929682
21,80926841
21,80926842
21,80929684
21,80921471
21,80929685
21,80929686
21,80926843
21,80921472
21,80934424
21,80934425
21,80929687
21,80921473
21,80934408
21,80926317
21,80926318
21,80926319
21,80926829
21,80926830
21,80926927
21,80926437
21,80934409
21,80929667
21,80921462
21,80926928
21,80926438
21,80926831
21,80934410
21,80926929
21,80926320
21,80929668
21,80926439
21,80929669
21,80934411
21,80926930
21,80926931
21,80926932
21,80926440
21,80934412
21,80926832
21,80934413
21,80926321
21,80926933
21,80921463
21,80926322
21,80921464
21,80926833
21,80921465
21,80929671
21,80926323
21,80929672
21,80926441
21,80934414
21,80926442
21,80926324
21,80926834
21,80921466
21,80929673
21,80926934
21,80929674
21,80926325
21,80934415
21,80926443
21,80926935
21,80929675
21,80926936
21,80934416
21,80926326
21,80926835
21,80921467
21,80926327
21,80926328
21,80926444
21,80926329
21,80934417
21,80926937
21,80934418
21,80934419
21,80926836
21,80926435
21,80929663
21,80926921
21,80929664
21,80934405
21,80926827
21,80934406
21,80926315
21,80921456
21,80921457
21,80921458
21,80926922
21,80926923
21,80926924
21,80926925
21,80926436
21,80921459
21,80929666
21,80926828
21,80934407
21,80926926
21,80921460
21,80926316
21,80921461
21,81054263
21,81052858
21,81059366
21,81059368
21,81052861
21,81007123
21,81016662
21,81003460
21,81007124
21,81016663
21,81008347
21,81008397
21,81008398
21,81016664
21,81016665
21,81016666
21,81007125
21,81008399
21,81007126
21,81008348
21,81012134
21,81008349
21,81008350
21,81008351
21,81012135
21,81003461
21,81014297
21,81014298
21,81014299
21,81007127
21,81008352
21,81014300
21,81012136
21,81007128
21,81007129
21,81012137
21,81012138
21,81003462
21,81013026
21,81020585
21,81008050
21,81004858
21,81007545
21,81003358
21,81007546
21,81008170
21,81007547
21,81004859
21,81010520
21,81003359
21,81005035
21,80998348
21,80998349
21,81005036
21,81010521
21,81010522
21,81003360
21,81005037
21,81007548
21,81007549
21,81010523
21,81010524
21,81008171
21,81008172
21,81003411
21,81007605
21,80998407
21,80998408
21,80998409
21,81007606
21,81007607
21,81007608
21,81003412
21,81007191
21,81007192
21,81016705
21,81016706
21,81012201
21,81016707
21,81007193
21,81009154
21,81018083
21,81015165
21,81012251
21,81018138
21,81015166
21,81007997
21,81009223
21,81016771
21,81016772
21,81018139
21,81016773
21,81023082
21,81018140
21,81018141
21,81018142
21,81012972
21,81012973
21,81018143
21,81018144
21,81023083
21,81007998
21,81012252
21,81018145
21,81009224
21,81009225
21,81016774
21,81016775
21,81024682
21,81039733
21,81010568
21,81010569
21,81013505
21,81013506
21,80998393
21,80998394
21,81012083
21,81010570
21,81007589
21,81013507
21,81007590
21,81013508
21,81010571
21,81016756
21,81016757
21,81012964
21,81007230
21,81009207
21,81012244
21,81015154
21,81012965
21,81007231
21,81015155
21,81015156
21,81007232
21,81009208
21,81009209
21,81007990
21,81016758
21,81009210
21,81018126
21,81015157
21,81018127
21,81018128
21,81018129
21,81015158
21,81018130
21,81015159
21,81007991
21,81016759
21,81016760
21,81009211
21,81012245
21,81009212
21,81012246
21,81007581
21,81010555
21,81013488
21,80998385
21,81012071
21,81007582
21,81003385
21,81003386
21,81003387
21,81010556
21,81005645
21,81005646
21,81010557
21,81012072
21,81005647
21,81010558
21,81003388
21,80998386
21,81013489
21,81013490
21,81012120
21,80998440
21,81012121
21,81012122
21,81008329
21,81014288
21,81008330
21,81012123
21,81003448
21,81003450
21,81003451
21,81008389
21,81008390
21,81007109
21,81008391
21,81012124
21,81008392
21,81008331
21,81008332
21,81008333
21,81012125
21,81016652
21,81003452
21,81012126
21,81003453
21,81008334
21,81008335
21,81007110
21,81016653
21,81007111
21,81008336
21,81007112
21,81016654
21,81012127
21,81007113
21,81016655
21,81009204
21,81009205
21,81018114
21,81015145
21,81016745
21,81018115
21,81012960
21,81012961
21,81012232
21,81015146
21,81012233
21,81015147
21,81016747
21,81016748
21,81016749
21,81015148
21,81016750
21,81015149
21,81015150
21,81016751
21,81012234
21,81018116
21,81012235
21,81012962
21,81015151
21,81012236
21,81012237
21,81016752
21,81007222
21,81009206
21,81018117
21,81018118
21,81015152
21,81007223
21,81012238
21,81016753
21,81016754
21,81018119
21,81012239
21,81015153
21,81012240
21,81016755
21,81007224
21,81007225
21,81007226
21,81007227
21,81018120
21,81012241
21,81018121
21,81018122
21,81012963
21,81012242
21,81018123
21,81018124
21,81012243
21,81018125
21,81007228
21,81007229
21,81005023
21,81005022
21,80997582
21,80998341
21,80998342
21,81005024
21,81008160
21,81010513
21,81008161
21,80998343
21,81010514
21,81010515
21,80998344
21,81002592
21,81002593
21,81002594
21,81008163
21,81007538
21,80998345
21,81005025
21,81005026
21,81007539
21,81010516
21,80998347
21,81005027
21,81007540
21,81008164
21,81005028
21,81002595
21,81008165
21,81005030
21,81005031
21,81007541
21,81007542
21,81002596
21,81002597
21,81002598
21,81004855
21,81005032
21,81008166
21,81005033
21,81010518
21,81004856
21,81008167
21,81002599
21,81005034
21,81004857
21,81007544
21,81008168
21,81014337
21,81007177
21,81007178
21,81016695
21,81012190
21,81016696
21,81007179
21,81007180
21,81009147
21,81018071
21,81012191
21,81012192
21,81007182
21,81007183
21,81012193
21,81009148
21,81016697
21,81014338
21,81018072
21,81012916
21,81009149
21,81014339
21,81018073
21,81018074
21,81014340
21,81007184
21,81014341
21,81014342
21,81016698
21,81018075
21,81014343
21,81016699
21,81014344
21,81012194
21,81009150
21,81009151
21,81014345
21,81014346
21,81007185
21,81012917
21,81018076
21,81007186
21,81009152
21,81007187
21,81018077
21,81012918
21,81012195
21,81012919
21,81018078
21,81018079
21,81018080
21,81014347
21,81014348
21,81014349
21,81016700
21,81016701
21,81007188
21,81014350
21,81018081
21,81016702
21,81012196
21,81012197
21,81018082
21,81014351
21,81012920
21,81012921
21,81007189
21,81012198
21,81009153
21,81012922
21,81012199
21,81012200
21,81007190
21,81016703
21,81016704
21,81007583
21,81007584
21,81010559
21,80998387
21,81013491
21,81010560
21,81003389
21,81007585
21,81003390
21,81003391
21,81010561
21,81007586
21,80998388
21,81010562
21,81013492
21,81010563
21,81012073
21,81013493
21,81003392
21,81005648
21,81005649
21,81005650
21,81013494
21,81013495
21,81010564
21,81012074
21,81012075
21,81013496
21,81013497
21,81013498
21,80998389
21,81012076
21,81003393
21,81003394
21,81010565
21,81012077
21,80998390
21,81007587
21,81013499
21,81013500
21,81013501
21,81010566
21,81013502
21,81012078
21,81012079
21,81007588
21,81003395
21,80998391
21,80998392
21,81012080
21,81012081
21,81010567
21,81013503
21,81012082
21,81003396
21,81003397
21,81013504
21,81012180
21,81012181
21,81009136
21,81014327
21,81007165
21,81009137
21,81007166
21,81012182
21,81009138
21,81018064
21,81016689
21,81018065
21,81007167
21,81016690
21,81014328
21,81016691
21,81009139
21,81012183
21,81012184
21,81018066
21,81018067
21,81014329
21,81007168
21,81012909
21,81012910
21,81007169
21,81014330
21,81007170
21,81009140
21,81009141
21,81012911
21,81016692
21,81016693
21,81014331
21,81009142
21,81012912
21,81016694
21,81031003
21,81050939
21,81007568
21,81010546
21,80998376
21,80998377
21,81010547
21,81005629
21,80998379
21,81005630
21,81005631
21,81005632
21,81005633
21,81007569
21,81010548
21,81007570
21,81007571
21,81010549
21,81005634
21,81007572
21,80998380
21,81003381
21,81007573
21,80998381
21,81012058
21,81003382
21,81012059
21,81013478
21,81005635
21,81013479
21,81012060
21,81012061
21,80998382
21,81010550
21,80998383
21,81005636
21,81005637
21,81007574
21,81005638
21,81010551
21,81013480
21,81007575
21,81013481
21,81007576
21,81005639
21,81005640
21,81013482
21,81005641
21,81012062
21,81005642
21,81012063
21,81012064
21,81013483
21,81003383
21,81012065
21,81005643
21,81010552
21,81012066
21,80998384
21,81012067
21,81012068
21,81013484
21,81014372
21,81016729
21,81016730
21,81014373
21,81018105
21,81016731
21,81018106
21,81012951
21,81007210
21,81007211
21,81009195
21,81014374
21,81016732
21,81007212
21,81012227
21,81012952
21,81014375
21,81014376
21,81016733
21,81009196
21,81009197
21,81007213
21,81012953
21,81012954
21,81009198
21,81018107
21,81012228
21,81018108
21,81018109
21,81007214
21,81007215
21,81007216
21,81009199
21,81012229
21,81007217
21,81009200
21,81007218
21,81018110
21,81014377
21,81014378
21,81012955
21,81018111
21,81016734
21,81012956
21,81014379
21,81007219
21,81016736
21,81016737
21,81007220
21,81007221
21,81016738
21,81018112
21,81008381
21,81008382
21,81008383
21,81014281
21,81015894
21,81015895
21,81012185
21,81014332
21,81007171
21,81007172
21,81014333
21,81012186
21,81012913
21,81007173
21,81018068
21,81014334
21,81018069
21,81012187
21,81007176
21,81009143
21,81014335
21,81009144
21,81012914
21,81012915
21,81014336
21,81009145
21,81009146
21,81012188
21,81018070
21,81012189
21,81023917
21,81018985
21,81013485
21,81013486
21,81007578
21,81007579
21,81012069
21,81012070
21,81013487
21,81007580
21,81010553
21,81010554
21,81005644
21,81003384
21,81007163
21,81008433
21,81018061
21,81008434
21,81012175
21,81012176
21,81007164
21,81009132
21,81012903
21,81018062
21,81012904
21,81012905
21,81012177
21,81014325
21,81012178
21,81012179
21,81012906
21,81014326
21,81016687
21,81016688
21,81009133
21,81009134
21,81009135
21,81018063
21,81012907
21,81012908
21,81016739
21,81014380
21,81012957
21,81016740
21,81009201
21,81014381
21,81012230
21,81012958
21,81016741
21,81014382
21,81015141
21,81016742
21,81009202
21,81009203
21,81012959
21,81012231
21,81015142
21,81016743
21,81015143
21,81015144
21,81018113
21,81016744
21,81026321
21,80998433
21,81012110
21,81008384
21,81015896
21,81015897
21,81012111
21,81008325
21,81008385
21,80998434
21,81012112
21,81014282
21,81012113
21,81014283
21,81012114
21,81012115
21,81012116
21,80998435
21,81008326
21,81003442
21,81015898
21,81012117
21,81014284
21,81015899
21,81012118
21,81014285
21,81003443
21,81015900
21,81014286
21,80998436
21,81015901
21,81008386
21,81003444
21,81008327
21,81014287
21,80998437
21,81003445
21,81003446
21,81008387
21,81008388
21,81015902
21,80998438
21,80998439
21,81008328
21,81012119
21,81003447
21,81012224
21,81016725
21,81018103
21,81016726
21,81016727
21,81009191
21,81016728
21,81009192
21,81012949
21,81009193
21,81012950
21,81012225
21,81009194
21,81007208
21,81007209
21,81012226
21,81018104
21,80998421
21,81012101
21,80998422
21,81003428
21,81012102
21,80998423
21,80998424
21,81015884
21,81008373
21,80998425
21,80998426
21,80998427
21,81012103
21,81012104
21,81008030
21,81012166
21,81014316
21,81008364
21,81008365
21,81007144
21,81014317
21,81008416
21,81008417
21,81008418
21,81016680
21,81014318
21,81007145
21,81012167
21,81008419
21,81008366
21,81007146
21,81007147
21,81007148
21,81008420
21,81008421
21,81008422
21,81007149
21,81007150
21,81007151
21,81009125
21,81009126
21,81012168
21,81009127
21,81007152
21,81007153
21,81007154
21,81012170
21,81012169
21,81012171
21,81007155
21,81016681
