"DATA_YEAR.x" "INCIDENT_ID" "PROP_LOSS_NAME" "PROP_LOSS_DESC" "PROPERTY_VALUE" "PROP_DESC_NAME"
"1923" 2017 88430871 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1924" 2017 89854141 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Non Negotiable Instruments"
"1925" 2017 89854141 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 60 "Clothes/ Furs"
"1926" 2017 89854141 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"1927" 2017 89854141 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 60 "Purse/ Wallet"
"1928" 2017 89854211 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 3547 "Money"
"1929" 2017 89854281 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 400 "Computer Hard/ Software"
"1930" 2017 89854290 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 500 "Other"
"1931" 2017 89854290 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 2000 "Radio/ TV/ VCR"
"1932" 2017 89854321 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 540 "Other"
"1933" 2017 89854363 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 22 "Consumable Goods"
"1934" 2017 88430723 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 750 "Other"
"1935" 2017 88430751 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 60 "Other"
"1936" 2017 88430797 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 200 "Computer Hard/ Software"
"1937" 2017 88430829 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 100 "Other"
"1938" 2017 88430854 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1939" 2017 88430854 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"1940" 2017 88430881 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 430 "Money"
"1941" 2017 88430881 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"1942" 2017 90849265 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1943" 2017 90849301 "None" "None" NA NA
"1944" 2017 90849325 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1945" 2017 90849325 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"1946" 2017 90849341 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1947" 2017 90849377 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 860 "Firearms"
"1948" 2017 90849377 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 80 "Other"
"1949" 2017 90849423 "None" "None" NA NA
"1950" 2017 90849434 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 500 "Clothes/ Furs"
"1951" 2017 90849434 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 500 "Money"
"1952" 2017 90849445 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 30 "Other"
"1953" 2017 90849445 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 350 "Firearms"
"1954" 2017 90849455 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 2774 "Merchandise"
"1955" 2017 90849468 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1232 "Money"
"1956" 2017 90849492 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 230 "Money"
"1957" 2017 90849492 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 12 "Merchandise"
"1958" 2017 90849492 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 500 "Computer Hard/ Software"
"1959" 2017 90849496 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 300 "Firearms"
"1960" 2017 90849518 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 200 "Other"
"1961" 2017 90415046 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 200 "Structure/ Single dwelling"
"1962" 2017 90415069 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1963" 2017 90415114 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 200 "Vehicle Parts"
"1964" 2017 90415168 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 5 "Money"
"1965" 2017 90415168 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 55 "Other"
"1966" 2017 90415197 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 100 "Other"
"1967" 2017 90415256 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1968" 2017 88884896 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"1969" 2017 88884896 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1970" 2017 88884948 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 500 "Firearms"
"1971" 2017 88884948 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Non Negotiable Instruments"
"1972" 2017 88884948 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 600 "Tools"
"1973" 2017 88885023 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 2926 "Merchandise"
"1974" 2017 92555075 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 200 "Structure/ Other residence"
"1975" 2017 92555124 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"1976" 2017 92555124 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 100 "Money"
"1977" 2017 92555124 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 100 "Purse/ Wallet"
"1978" 2017 92555143 "None" "None" NA NA
"1979" 2017 92555154 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 920 "Money"
"1980" 2017 92555272 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 3432 "Merchandise"
"1981" 2017 92555187 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1200 "Computer Hard/ Software"
"1982" 2017 92555187 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 20 "Other"
"1983" 2017 92555187 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"1984" 2017 92555187 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 30 "Purse/ Wallet"
"1985" 2017 92555262 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 40 "Consumable Goods"
"1986" 2017 92555285 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 300 "Firearms"
"1987" 2017 94738334 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1000 "Merchandise"
"1988" 2017 94738397 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"1989" 2017 94738397 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1990" 2017 94738442 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"1991" 2017 94738442 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Non Negotiable Instruments"
"1992" 2017 94738442 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 68 "Money"
"1993" 2017 94738442 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 200 "Other"
"1994" 2017 94738461 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 799 "Radio/ TV/ VCR"
"1995" 2017 94738461 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 400 "Other"
"1996" 2017 94738461 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 399 "Computer Hard/ Software"
"1997" 2017 94738570 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1998" 2017 94738596 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"1999" 2017 94738656 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2000" 2017 94738687 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 700 "Other"
"2001" 2017 94738723 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2002" 2017 94738723 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2003" 2017 92050728 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 280 "Money"
"2004" 2017 92050769 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2005" 2017 92050769 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2006" 2017 92050786 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2007" 2017 92050786 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2008" 2017 92050817 "None" "None" NA NA
"2009" 2017 92050817 "Unknown" "Unknown" NA NA
"2010" 2017 92050911 "Recovered" "Recovered (to impound property that was previously stolen)" 10000 "Automobile"
"2011" 2017 94738358 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"2012" 2017 94738420 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2013" 2017 94738420 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2014" 2017 94738459 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 700 "Other"
"2015" 2017 94738493 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2016" 2017 94738518 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"2017" 2017 94738518 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 100 "Purse/ Wallet"
"2018" 2017 94738561 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2019" 2017 94738577 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2020" 2017 94738620 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 560 "Other"
"2021" 2017 94738634 "Recovered" "Recovered (to impound property that was previously stolen)" 50 "Vehicle Parts"
"2022" 2017 94738717 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1000 "Merchandise"
"2023" 2017 94738717 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 400 "Money"
"2024" 2017 92555078 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2025" 2017 92555165 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"2026" 2017 92555165 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 50 "Purse/ Wallet"
"2027" 2017 92555171 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 3100 "Tools"
"2028" 2017 92555193 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2029" 2017 92555193 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2030" 2017 92555246 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 60 "Jewelry/ Precious Metals"
"2031" 2017 92555246 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Consumable Goods"
"2032" 2017 92555257 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2033" 2017 92555271 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 689 "Firearms"
"2034" 2017 92555286 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 600 "Radio/ TV/ VCR"
"2035" 2017 92555301 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 3800 "Jewelry/ Precious Metals"
"2036" 2017 92963348 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 500 "Merchandise"
"2037" 2017 92963360 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 200 "Firearms"
"2038" 2017 92963381 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 440 "Firearms"
"2039" 2017 92963390 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 350 "Computer Hard/ Software"
"2040" 2017 92963437 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2041" 2017 91328292 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 685 "Money"
"2042" 2017 91328324 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 4084 "Merchandise"
"2043" 2017 91328361 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 750 "Money"
"2044" 2017 91328533 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 2 "Other"
"2045" 2017 91328533 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"2046" 2017 91328555 "Burned" "Burned (includes damage caused in fighting the fire)" 1 "Structure/ Other commercial"
"2047" 2017 91328572 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Automobile"
"2048" 2017 91328592 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 22 "Other"
"2049" 2017 91328592 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"2050" 2017 91328623 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2051" 2017 91328623 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2052" 2017 91328677 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 250 "Other"
"2053" 2017 91328705 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"2054" 2017 92555157 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"2055" 2017 92555179 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2056" 2017 92555248 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 700 "Other"
"2057" 2017 94738354 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 3781 "Money"
"2058" 2017 94738602 "Recovered" "Recovered (to impound property that was previously stolen)" 5000 "Automobile"
"2059" 2017 94738617 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2060" 2017 94738630 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1277 "Tools"
"2061" 2017 94738699 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2062" 2017 92963324 "Recovered" "Recovered (to impound property that was previously stolen)" 350 "Firearms"
"2063" 2017 92963331 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 3 "Vehicle Parts"
"2064" 2017 92963331 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 500 "Jewelry/ Precious Metals"
"2065" 2017 92963331 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 9000 "Automobile"
"2066" 2017 92963383 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 1 "Vehicle Parts"
"2067" 2017 92963399 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 62 "Money"
"2068" 2017 92963427 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2069" 2017 92963455 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2070" 2017 92963528 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1200 "Other"
"2071" 2017 91328300 "None" "None" NA NA
"2072" 2017 91328355 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2073" 2017 91328355 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2074" 2017 91328378 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2075" 2017 91328442 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 511 "Money"
"2076" 2017 91328459 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 2 "Other"
"2077" 2017 91328459 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 40 "Purse/ Wallet"
"2078" 2017 91328459 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"2079" 2017 91328479 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 131 "Money"
"2080" 2017 91328542 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2081" 2017 91328594 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 3000 "Radio/ TV/ VCR"
"2082" 2017 91328625 "None" "None" NA NA
"2083" 2017 91328688 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 70 "Purse/ Wallet"
"2084" 2017 91328688 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 150 "Tools"
"2085" 2017 92050568 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 2500 "Other"
"2086" 2017 92050629 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 100 "Other"
"2087" 2017 92050629 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 350 "Structure/ Other commercial"
"2088" 2017 92050688 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2089" 2017 92050720 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 500 "Vehicle Parts"
"2090" 2017 92050757 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2091" 2017 92050853 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2092" 2017 92050865 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2093" 2017 91328646 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2094" 2017 91328646 "Seized" "Seized (to impound property that was not previously stolen)" 104 "Money"
"2095" 2017 91328676 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2096" 2017 92050545 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2097" 2017 92050587 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 769 "Other"
"2098" 2017 92050680 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"2099" 2017 92050680 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 100 "Purse/ Wallet"
"2100" 2017 92050680 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 200 "Clothes/ Furs"
"2101" 2017 92050680 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 600 "Money"
"2102" 2017 92050694 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 100 "Jewelry/ Precious Metals"
"2103" 2017 92050694 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 20 "Other"
"2104" 2017 92050717 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"2105" 2017 92050744 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2106" 2017 92050805 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2107" 2017 92050805 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Firearms"
"2108" 2017 92050821 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2109" 2017 92050850 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 135 "Purse/ Wallet"
"2110" 2017 92050850 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 20 "Money"
"2111" 2017 92050850 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"2112" 2017 92050850 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"2113" 2017 92050874 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1100 "Radio/ TV/ VCR"
"2114" 2017 92050874 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 785 "Computer Hard/ Software"
"2115" 2017 92050896 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 7000 "Automobile"
"2116" 2017 92555090 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2117" 2017 92555090 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2118" 2017 92555174 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 350 "Structure/ Other"
"2119" 2017 92555214 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2120" 2017 92555242 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2121" 2017 92555269 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2122" 2017 92963321 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 900 "Clothes/ Furs"
"2123" 2017 92963321 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1700 "Money"
"2124" 2017 92963321 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 520 "Purse/ Wallet"
"2125" 2017 92963321 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"2126" 2017 92963344 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"2127" 2017 92963344 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"2128" 2017 92963344 "Seized" "Seized (to impound property that was not previously stolen)" 200 "Firearms"
"2129" 2017 92963358 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 10000 "Automobile"
"2130" 2017 92963369 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 3000 "Automobile"
