"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2017,7528104,572,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_AR0170200_NIBRS",24257373,0
2017,7593292,572,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_AR0170200_NIBRS",24257382,0
2017,7609356,572,4,2017,"I",01-APR-04,"Y","F","C","2017_04_AR0170200_NIBRS",20467408,0
2017,7666329,572,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_AR0170200_NIBRS",20467444,0
2017,7848241,572,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_AR0170200_NIBRS",22277303,0
2017,7848242,572,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_AR0170200_NIBRS",24419206,0
2017,8005840,572,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_AR0170200_NIBRS",20467497,0
2017,7880037,572,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_AR0170200_NIBRS",22277401,0
2017,8005841,572,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_AR0170200_NIBRS",27617629,0
2017,8005843,572,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_AR0170200_NIBRS",22277575,0
2017,8005844,572,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_AR0170200_NIBRS",24423141,0
2017,7512354,624,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_AR0330000_NIBRS",24262533,0
2017,7528589,624,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_AR0330000_NIBRS",24262539,0
2017,7594233,624,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_AR0330000_NIBRS",24435677,0
2017,7594234,624,4,2017,"I",01-APR-04,"Y","F","C","2017_04_AR0330000_NIBRS",24267709,0
2017,7609513,624,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_AR0330000_NIBRS",24267711,0
2017,7667407,624,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_AR0330000_NIBRS",22306392,0
2017,7848721,624,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_AR0330000_NIBRS",22306406,0
2017,7630981,649,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_AR0400000_NIBRS",20501702,0
2017,7630982,649,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_AR0400000_NIBRS",7558564,0
2017,7630983,649,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_AR0400000_NIBRS",7558597,0
2017,7630984,649,4,2017,"I",01-APR-04,"Y","F","C","2017_04_AR0400000_NIBRS",20501730,0
2017,7515641,745,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_AR0640000_NIBRS",20544576,0
2017,7528765,745,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_AR0640000_NIBRS",24271661,0
2017,7552580,745,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_AR0640000_NIBRS",24271666,0
2017,7594485,745,4,2017,"I",01-APR-04,"Y","F","C","2017_04_AR0640000_NIBRS",20544636,0
