"DATA_YEAR","VICTIM_ID","INJURY_ID"
2017,100486215,4
2017,100486421,5
2017,100486413,5
2017,100486418,5
2017,100486439,5
2017,100486449,5
2017,100486741,4
2017,100486928,4
2017,100486946,4
2017,100634485,5
2017,100634559,5
2017,100634666,5
2017,100634946,5
2017,100635346,4
2017,100635351,5
2017,100635525,4
2017,100635586,4
2017,100635622,5
2017,100635773,4
2017,100635784,5
2017,100635782,5
2017,100635787,5
2017,100635923,4
2017,100635991,4
2017,100636290,5
2017,100636534,5
2017,100636743,5
2017,100637086,5
2017,100637225,5
2017,100637470,4
2017,100637513,4
2017,100637531,5
2017,100637570,5
2017,100637653,5
2017,100637658,5
2017,100637741,4
2017,100637894,5
2017,100637889,5
2017,100638160,5
2017,100638205,4
2017,100638490,5
2017,100638725,4
2017,100639146,4
2017,100639189,4
2017,100639318,5
2017,100639335,5
2017,100639656,4
2017,100639756,5
2017,100640006,4
2017,100640037,5
2017,100640089,5
2017,100640106,5
2017,100640118,5
2017,100640184,4
2017,100640204,5
2017,100640334,4
2017,100640408,5
2017,100640440,5
2017,100640451,5
2017,100640486,4
2017,100640596,4
2017,100640631,5
2017,100640649,5
2017,100640695,5
2017,100640933,4
2017,100640931,4
2017,100641360,5
2017,100641562,4
2017,100642769,4
2017,100642828,5
2017,100643191,4
2017,100643311,4
2017,100643399,5
2017,100643454,5
2017,100643623,5
2017,100644199,4
2017,100644215,5
2017,100645205,4
2017,100645409,4
2017,100645857,4
2017,100646061,4
2017,100646160,4
2017,100646496,5
2017,100646534,4
2017,100646562,4
2017,100646616,5
2017,100646630,4
2017,100646639,4
2017,100647074,4
2017,100648027,4
2017,100648154,4
2017,100648254,4
2017,100648469,4
2017,100648526,5
2017,100648546,5
2017,100648562,4
2017,100648681,4
2017,100648728,5
2017,100650066,4
2017,100650299,5
2017,100650300,5
2017,100650581,4
2017,100650646,4
2017,100650881,4
2017,100651340,5
2017,100651838,4
2017,100652229,5
2017,100652678,2
2017,100652792,5
2017,100652858,4
2017,100652901,5
2017,100653014,5
2017,100653023,5
2017,100653413,5
2017,100653410,5
2017,100653677,5
2017,100654001,4
2017,100654012,4
2017,100654250,5
2017,100654254,5
2017,100654248,5
2017,100654984,5
2017,100655011,5
2017,100655072,5
2017,100655076,5
2017,100655363,5
2017,100655393,4
2017,100655537,5
2017,100657379,5
2017,100658000,4
2017,100658006,4
2017,100658386,4
2017,100658427,4
2017,100658458,4
2017,100658574,5
2017,100659051,5
2017,100665614,4
2017,100665742,4
2017,100665878,4
2017,100665899,5
2017,100665925,4
2017,100666141,5
2017,100666203,5
2017,100666260,5
2017,100668175,5
2017,100668238,1
2017,100668238,2
2017,100668238,6
2017,105715080,4
2017,105715213,4
2017,105715357,4
2017,105716050,4
2017,105716523,5
2017,105718388,5
2017,105719040,5
2017,105719081,4
2017,105719955,5
2017,105720496,5
2017,105720864,4
2017,105720908,5
2017,105720888,5
2017,105721313,5
2017,105721543,5
2017,105721977,4
2017,105721992,8
2017,105721992,3
2017,105722078,5
2017,105723143,5
2017,105723715,5
2017,100411766,5
2017,100411931,5
2017,100412356,5
2017,100412869,5
2017,100413039,5
2017,100413079,5
2017,100413085,5
2017,100414161,5
2017,100414226,4
2017,100414260,4
2017,100414883,5
2017,100414994,4
2017,100415009,4
2017,100415219,5
2017,100415248,4
2017,100415310,5
2017,100415318,5
2017,100415830,4
2017,100416181,5
2017,100416223,4
2017,100416272,5
2017,100416401,5
2017,100416481,4
2017,100416483,5
2017,100417004,5
2017,100417343,6
2017,100417668,4
2017,100417864,5
2017,100417890,4
2017,100417944,4
2017,100418061,4
2017,100418421,5
2017,100418491,5
2017,100418654,5
2017,100418873,4
2017,100419240,5
2017,100419236,5
2017,100419445,4
2017,100419799,5
2017,100419917,5
2017,100419978,5
2017,100420002,3
2017,100420167,4
2017,100420176,5
2017,100420198,4
2017,100420336,4
2017,100420463,5
2017,100420461,5
2017,100420719,5
2017,100420732,5
2017,100420982,5
2017,100421043,4
2017,100421641,5
2017,100421656,5
2017,100421942,4
2017,100421956,5
2017,100422045,5
2017,100422184,5
2017,100422205,5
2017,100422262,4
2017,100422683,5
2017,100423195,4
2017,100423475,4
2017,100423481,4
2017,100424417,5
2017,100424442,4
2017,100424604,5
2017,100425322,4
2017,100425675,4
2017,100425787,4
2017,100425900,4
2017,100426048,4
2017,100426265,5
2017,100426267,5
2017,100426280,5
2017,100426390,4
2017,100426539,5
2017,100426542,5
2017,100426535,5
2017,100426546,5
2017,100426637,8
2017,100427218,4
2017,100427200,4
2017,100427208,4
2017,100427292,5
2017,100427458,3
2017,100427461,4
2017,100427572,5
2017,100427677,4
2017,100427750,4
2017,100427747,4
2017,100427773,4
2017,100428060,1
2017,100428166,8
2017,100428413,4
2017,100428491,5
2017,100428675,5
2017,100428738,6
2017,100428915,4
2017,100429150,4
2017,100429202,5
2017,100429243,5
2017,100429471,4
2017,100429482,5
2017,100429492,5
2017,100429563,5
2017,100429568,5
2017,100429638,7
2017,100429638,8
2017,100429638,1
2017,100429852,4
2017,100429967,4
2017,100430404,4
2017,100430407,4
2017,100430788,4
2017,100432392,4
2017,100432731,4
2017,100432929,4
2017,100433225,4
2017,100433489,5
2017,100433874,8
2017,100433947,4
2017,100434243,4
2017,100434466,5
2017,100434728,4
2017,100435034,4
2017,100435118,5
2017,100435156,4
2017,100435161,5
2017,100435427,4
2017,100435507,5
2017,100435626,4
2017,100435782,5
2017,100436193,5
2017,100436734,4
2017,100437611,5
2017,100437649,4
2017,100437828,4
2017,100438236,4
2017,100438242,5
2017,100438286,5
2017,100438474,5
2017,100438469,5
2017,100438596,4
2017,100438662,4
2017,100438685,5
2017,100438968,4
2017,100439112,4
2017,100439283,4
2017,100439390,4
2017,100439987,4
2017,100440788,4
2017,100440906,4
2017,100441436,4
2017,100441667,4
2017,100441728,4
2017,100442650,4
2017,100442689,4
2017,100443544,5
2017,100443859,5
2017,100443888,4
2017,100444184,5
2017,100444313,4
2017,100444317,5
2017,100444688,5
2017,100444955,5
2017,100445636,4
2017,100445638,4
2017,100445677,5
2017,100445669,5
2017,100445791,5
2017,100446600,5
2017,100446804,5
2017,100447044,4
2017,100447037,5
2017,100447071,4
2017,100447115,4
2017,100447187,4
2017,100447305,5
2017,100447378,4
2017,100448206,4
2017,100448620,4
2017,100448617,4
2017,100448701,4
2017,100448750,5
2017,100448759,4
2017,100448886,5
2017,100448954,5
2017,100448996,4
2017,100450648,4
2017,100453322,4
2017,100453318,4
2017,100453616,4
2017,100453998,4
2017,100457926,5
2017,100458084,5
2017,100458081,5
2017,100458080,5
2017,100458099,5
2017,100458093,5
2017,100458632,4
2017,100458719,4
2017,100458900,4
2017,100458962,4
2017,100459005,5
2017,100459196,4
2017,100459296,5
2017,100459324,3
2017,100459816,4
2017,100459947,4
2017,100459939,4
2017,100460027,4
2017,100460154,5
2017,100460622,2
2017,100462607,4
2017,100463138,4
2017,100464474,5
2017,100464470,5
2017,100464584,4
2017,100464599,5
2017,100464683,4
2017,100472972,4
2017,100473138,4
2017,100473181,5
2017,100474920,5
2017,100474950,4
2017,100474986,5
2017,100475415,4
2017,100475420,5
2017,100475501,1
2017,100475501,4
2017,100475646,4
2017,100475655,4
2017,100475710,4
2017,100475861,4
2017,100476131,4
2017,100476586,5
2017,100476653,5
2017,100476964,4
2017,100476992,4
2017,100476989,5
2017,100477085,4
2017,100477205,5
2017,100477245,4
2017,100477315,5
2017,100477991,4
2017,100478192,4
2017,100478990,4
2017,100479166,5
2017,100479322,4
2017,100479332,4
2017,100479576,5
2017,100479575,5
2017,100479615,4
2017,100479926,4
2017,100480084,4
2017,100480561,4
2017,100480964,4
2017,100481018,4
2017,100481045,4
2017,100481096,4
2017,100481160,5
2017,100481165,5
2017,100481544,4
2017,100481628,4
2017,100481768,5
2017,100481866,4
2017,100481987,5
2017,100483668,4
2017,100484222,4
2017,100487419,4
2017,100487604,4
2017,100487874,4
2017,100488507,4
2017,100488636,5
2017,100488757,5
2017,100488835,5
2017,100488933,5
2017,100489108,4
2017,100490092,5
2017,100490260,4
2017,100490267,4
2017,100491061,4
2017,100491622,5
2017,100491791,5
2017,100492109,5
2017,100492168,5
2017,100492947,5
2017,100494238,5
2017,100494765,5
2017,100496347,4
2017,100496391,4
2017,100496389,5
2017,100496747,5
2017,100496741,4
2017,100496731,4
2017,100498989,3
2017,100499439,4
2017,100499484,5
2017,100499535,4
2017,100499539,4
2017,100500436,2
2017,100500436,4
2017,100501816,5
2017,100502411,2
2017,100502411,8
2017,100502411,1
2017,100504445,4
2017,100504875,5
2017,100505126,5
2017,100505128,5
2017,100505316,5
2017,100505704,5
2017,100505773,5
2017,100505816,5
2017,100505833,4
2017,100507961,5
2017,100508215,4
2017,100508422,4
2017,100508526,5
2017,100508541,5
2017,100515845,5
2017,100516034,4
2017,100516095,5
2017,100516185,5
2017,100516306,5
2017,100516375,5
2017,100516922,5
2017,100517458,4
2017,100517563,4
2017,100517653,5
2017,100517752,5
2017,100517819,4
2017,100518229,5
2017,100518513,4
2017,100519340,5
2017,100519833,4
2017,100520197,4
2017,100520224,4
2017,100520348,4
2017,100521049,5
2017,100521689,5
2017,100521809,4
2017,100521886,5
2017,100522007,4
2017,100522153,5
2017,100523288,4
2017,100523666,4
2017,100523693,4
2017,100523959,5
2017,100524098,4
2017,100524144,5
2017,100524149,5
2017,105675000,4
2017,105675068,4
2017,105675080,4
2017,105675097,4
2017,105675143,4
2017,105675156,4
2017,105675193,5
2017,105675190,5
2017,105675254,5
2017,105675261,5
2017,105675463,5
2017,100349217,5
2017,100349568,5
2017,100349901,4
2017,100350000,4
2017,100350042,4
2017,100350092,5
2017,100350096,5
2017,100350207,4
2017,100350220,5
2017,100350294,5
2017,100350356,5
2017,100350379,5
2017,100350490,5
2017,100350704,5
2017,100350850,5
2017,100350974,4
2017,100351247,5
2017,100351391,5
2017,100351398,5
2017,100351399,5
2017,100351728,5
2017,100352058,4
2017,100352159,4
2017,100352199,4
2017,100352207,4
2017,100353253,4
2017,100353332,4
2017,100353624,2
2017,100353835,5
2017,100353839,5
2017,100353951,4
2017,100354602,4
2017,100354854,5
2017,100355600,4
2017,100355722,8
2017,100355722,2
2017,100356400,4
2017,100356398,4
2017,100356724,4
2017,100356963,5
2017,100356960,5
2017,100357438,4
2017,100358032,5
2017,100359754,5
2017,100359863,4
2017,100359859,4
2017,100359963,4
2017,105675854,4
2017,100458266,4
2017,100458293,5
2017,100458289,4
2017,100458396,5
2017,100458522,5
2017,100458769,5
2017,106615121,5
2017,106615427,5
2017,106615861,4
2017,106617042,4
2017,106617277,4
2017,106619532,4
2017,106621217,4
2017,106592506,5
2017,106592505,5
2017,106594944,5
2017,105683632,4
2017,105683701,4
2017,105683766,4
2017,105683780,5
2017,105683776,4
2017,105684168,4
2017,105684301,5
2017,105684291,4
2017,105684643,4
2017,105684740,4
2017,105685210,5
2017,105685215,5
2017,105685489,3
2017,105685655,4
2017,105685697,4
2017,105686554,5
2017,105686605,5
2017,105686923,4
2017,105687113,5
2017,105687260,4
2017,105687600,4
2017,105687873,4
2017,105687879,4
2017,105688487,5
2017,105688531,4
2017,105688850,4
2017,105688883,4
2017,105689061,4
2017,105689347,5
2017,105689378,4
2017,105689645,5
2017,105689837,4
2017,105689861,5
2017,105689880,4
2017,105690209,5
2017,105690465,5
2017,105690741,4
2017,105693709,4
2017,105693723,5
2017,105693806,4
2017,105695733,5
2017,105696002,5
2017,105696265,5
2017,105696692,4
2017,105697856,5
2017,105699274,4
2017,105699641,8
2017,105699989,5
2017,105701789,4
2017,105703880,5
2017,105704852,4
2017,105706913,6
2017,105706927,5
2017,105707512,4
2017,105707623,5
2017,105707948,5
2017,105707945,5
2017,105709142,5
2017,105712049,5
2017,105712930,5
2017,105713113,4
2017,105713476,5
2017,105713497,5
2017,105713871,5
2017,105714385,5
2017,105715148,4
2017,105715242,4
2017,105715269,4
2017,105717285,5
2017,105717391,4
2017,105718146,4
2017,105718895,4
2017,105720034,4
2017,105721786,5
2017,105721793,5
2017,105728475,4
2017,105728492,4
2017,105729325,4
2017,105729372,4
2017,105729595,4
2017,105730481,4
2017,105732526,4
2017,105733030,4
2017,105733069,5
2017,105733234,5
2017,105733338,5
2017,105733335,5
2017,105733427,5
2017,105733462,4
2017,105733464,4
2017,105733533,4
2017,105733563,4
2017,105733615,5
2017,105734993,4
2017,105735392,5
2017,105735394,5
2017,105735565,4
2017,105735608,4
2017,105735621,4
2017,105736062,5
2017,105724198,5
2017,105728512,4
2017,105729307,4
2017,105729356,4
2017,105729367,5
2017,105730971,4
2017,105732414,5
2017,105732435,4
2017,105732685,4
2017,105732876,5
2017,105732923,4
2017,105733109,4
2017,105733322,4
2017,105733317,4
2017,105733463,5
2017,105733832,5
2017,105733919,4
2017,105734089,4
2017,105734134,4
2017,105735214,4
2017,105736153,4
2017,105738309,5
2017,105743270,4
2017,105743288,5
2017,105743537,5
2017,105743713,6
2017,105743743,5
2017,105743943,4
2017,105743952,4
2017,105744506,4
2017,105765715,4
2017,105765795,4
2017,105766039,4
2017,105766056,4
2017,105766361,4
2017,105766419,5
2017,105766685,4
2017,105767145,4
2017,105767192,5
2017,105767348,4
2017,105767532,4
2017,105769094,2
2017,105769161,2
2017,105769899,4
2017,105770104,5
2017,105770388,4
2017,105770505,4
2017,105770713,4
2017,105770845,5
2017,105771068,4
2017,105771102,8
2017,105771804,5
2017,105772464,4
2017,105772502,5
2017,105772511,5
2017,105772515,5
2017,105772543,4
2017,105772606,5
2017,105772741,5
2017,105772923,5
2017,105772933,5
2017,105773094,5
2017,105773093,5
2017,105773291,4
2017,105773511,5
2017,105773831,5
2017,105773834,5
2017,105774143,5
2017,105774157,4
2017,105774206,5
2017,105774281,4
2017,105774342,5
2017,105774338,4
2017,105774341,5
2017,105774405,4
2017,105774545,4
2017,105774866,5
2017,105775045,4
2017,105775305,4
2017,105775458,5
2017,105775460,5
2017,105775537,4
2017,105775831,4
2017,105775994,5
2017,105776016,5
2017,105776050,5
2017,105776139,4
2017,105776469,4
2017,105776539,4
2017,105776648,5
2017,105776813,5
2017,105778394,4
2017,105778394,3
2017,105778457,5
2017,105778627,6
2017,105778627,2
2017,105778643,4
2017,105778683,4
2017,105778962,5
2017,105779367,4
2017,105779467,6
2017,105779467,2
2017,105779602,4
2017,105779744,5
2017,105779961,4
2017,105779961,8
2017,105779993,4
2017,105780196,4
2017,105780339,4
2017,105780369,5
2017,105780513,6
2017,105780513,1
2017,105780513,2
2017,105780513,8
2017,105780513,3
2017,105780559,4
2017,105780988,5
2017,105781055,4
2017,105781303,4
2017,105781355,4
2017,105781359,4
2017,105781665,5
2017,105781875,4
2017,105782119,5
2017,105782423,5
2017,105782500,4
2017,105769746,4
2017,105770565,5
2017,105771089,4
2017,105771092,5
2017,105771796,5
2017,105771812,5
2017,105771821,5
2017,105772455,5
2017,105772557,4
2017,105772872,5
2017,105773338,3
2017,105773409,5
2017,105773488,5
2017,105773504,4
2017,105773654,5
2017,105774022,5
2017,105774050,5
2017,105774152,4
2017,105774585,4
2017,105774723,5
2017,105775228,5
2017,105775383,5
2017,105775451,4
2017,105775478,5
2017,105775481,5
2017,105775474,5
2017,105775687,5
2017,105775742,5
2017,105775868,4
2017,105776358,5
2017,105776494,4
2017,105776534,5
2017,105776654,5
2017,105776679,5
2017,105776695,5
2017,105776711,4
2017,105776896,4
2017,105776945,5
2017,105778334,2
2017,105778334,1
2017,105778379,4
2017,105778653,5
2017,105778858,5
2017,105778852,5
2017,105778854,5
2017,105779148,4
2017,105779595,4
2017,105779861,4
2017,105780086,4
2017,105780129,4
2017,105780195,4
2017,105780203,5
2017,105780771,4
2017,105780775,4
2017,105780967,8
2017,105780967,4
2017,105781624,5
2017,105781629,5
2017,105781627,5
2017,105781623,5
2017,105781935,4
2017,105781996,4
2017,105782017,4
2017,105782110,4
2017,105782371,5
2017,105782571,4
2017,105782658,5
2017,105782671,4
2017,105782753,5
2017,105782791,4
2017,105783635,4
2017,105783660,4
2017,105783822,5
2017,105784594,5
2017,105784729,8
2017,105784759,4
2017,105785722,4
2017,105785763,5
2017,105785949,4
2017,105785992,4
2017,105786023,4
2017,105786291,5
2017,105786538,4
2017,105786535,4
2017,105786550,5
2017,105787562,4
2017,105787736,4
2017,105787855,4
2017,105787931,4
2017,105787970,5
2017,105788031,5
2017,105788040,4
2017,105788148,4
2017,105788209,4
2017,105788212,4
2017,105736245,5
2017,105737743,5
2017,105738094,4
2017,105738126,4
2017,105738284,4
2017,105738303,4
2017,105738142,4
2017,105738857,4
2017,105739336,5
2017,105741467,4
2017,105742653,5
2017,105742777,5
2017,105742870,5
2017,105743235,4
2017,105743281,5
2017,105743788,4
2017,105743897,4
2017,105744001,4
2017,105743995,4
2017,105744851,4
2017,105745850,4
2017,105748192,4
2017,105748236,5
2017,105748287,4
2017,105748370,4
2017,105748499,4
2017,105748571,5
2017,105748566,5
2017,105748629,5
2017,105748995,5
2017,105750139,5
2017,105750131,5
2017,105750415,5
2017,105750704,4
2017,105751382,5
2017,105751623,4
2017,105752133,4
2017,105753333,4
2017,105753508,4
2017,105753508,6
2017,105753750,4
2017,105754455,4
2017,105754876,4
2017,105755400,5
2017,105756469,5
2017,105757192,4
2017,105759438,5
2017,105762591,4
2017,105766017,4
2017,105766089,4
2017,105766160,5
2017,105766348,4
2017,105766461,4
2017,105766800,4
2017,105766847,3
2017,105766855,4
2017,105766870,4
2017,105766960,5
2017,105766987,5
2017,105767055,4
2017,105767133,4
2017,105767185,4
2017,105767185,2
2017,105767214,4
2017,105767234,4
2017,105767548,4
2017,105767675,5
2017,105767716,5
2017,105767737,5
2017,105767740,4
2017,105767743,5
2017,105767794,5
2017,105767870,6
2017,105767874,2
2017,105768028,8
2017,105768882,4
2017,105769085,4
2017,105769402,4
2017,105769473,5
2017,105769544,4
2017,105769581,5
2017,105769634,5
2017,105769757,4
2017,105769779,5
2017,105769777,4
2017,105769811,5
2017,105769815,5
2017,105769880,5
2017,105770117,5
2017,105770347,5
2017,105770531,5
2017,105770533,5
2017,105770539,5
2017,105770535,5
2017,105770540,5
2017,105770534,5
2017,105770532,5
2017,105770538,5
2017,105770743,4
2017,105770827,4
2017,105771145,4
2017,105771790,5
2017,105772426,4
2017,105772491,5
2017,105772498,4
2017,105772507,4
2017,105772528,5
2017,105772859,5
2017,105772954,5
2017,105772977,4
2017,105773020,4
2017,105773073,5
2017,105773077,5
2017,105773114,5
2017,105773267,5
2017,105773258,5
2017,105773507,8
2017,105773537,5
2017,105773596,5
2017,105773616,4
2017,105773645,4
2017,105773760,4
2017,105773768,4
2017,105773860,5
2017,105773869,4
2017,105773871,4
2017,105773909,4
2017,105773968,4
2017,105774049,5
2017,105774051,5
2017,105774074,4
2017,105774134,5
2017,105774254,3
2017,105774282,4
2017,105774275,4
2017,105774271,4
2017,105774382,5
2017,105774597,5
2017,105774624,6
2017,105774672,4
2017,105774815,5
2017,105774827,5
2017,105775170,5
2017,105775143,5
2017,105775175,5
2017,105775146,6
2017,105775162,5
2017,105775289,5
2017,105775355,5
2017,105775294,4
2017,105775461,5
2017,105775489,5
2017,105775521,5
2017,105775629,5
2017,105775730,6
2017,105775798,5
2017,105775908,4
2017,105775916,5
2017,105775936,4
2017,105775952,4
2017,105775966,5
2017,105775983,5
2017,105776007,4
2017,105776073,5
2017,105776199,5
2017,105776305,4
2017,105776366,4
2017,105776482,5
2017,105776493,3
2017,105776493,8
2017,105776587,4
2017,105776591,5
2017,105776607,2
2017,105776611,4
2017,105776726,4
2017,105776738,4
2017,105776733,4
2017,105776805,4
2017,105776801,5
2017,105776806,4
2017,106493396,4
2017,106495281,2
2017,105674925,4
2017,105675421,4
2017,105677111,4
2017,105677256,5
2017,105677383,4
2017,105677448,5
2017,105677771,4
2017,105677855,4
2017,105678030,5
2017,105678060,4
2017,105678543,4
2017,105678597,5
2017,105678700,5
2017,105678803,4
2017,105678821,4
2017,105679169,5
2017,105679209,4
2017,105679259,4
2017,105679307,4
2017,105680020,4
2017,105680185,5
2017,105680192,5
2017,105680221,4
2017,105680229,4
2017,105680293,5
2017,105680337,5
2017,105681014,3
2017,105681030,4
2017,105681284,4
2017,105681401,5
2017,105681482,4
2017,105681672,4
2017,105681716,4
2017,105681952,5
2017,105682412,5
2017,105682411,4
2017,105682662,5
2017,105682683,4
2017,105682973,5
2017,105682975,4
2017,105683369,4
2017,105683535,4
2017,105683844,4
2017,105683889,4
2017,105685038,5
2017,105685081,4
2017,105685411,5
2017,105685575,5
2017,105685636,4
2017,105685902,4
2017,105686776,4
2017,105686871,4
2017,105687162,5
2017,105687344,4
2017,105687348,4
2017,105687594,4
2017,105687747,4
2017,105687811,4
2017,105687871,4
2017,105688093,4
2017,105688099,5
2017,105688594,4
2017,105688624,4
2017,105689098,4
2017,105689533,4
2017,105689557,4
2017,105690149,4
2017,105690599,5
2017,105690706,5
2017,105693034,5
2017,105693440,4
2017,105693602,4
2017,105694066,5
2017,105695303,5
2017,105695625,5
2017,105696164,1
2017,105696257,5
2017,105697920,4
2017,105697983,2
2017,105698564,5
2017,105698862,4
2017,105699836,4
2017,105699838,5
2017,105701244,4
2017,105701602,4
2017,105702491,4
2017,105702487,5
2017,105702980,4
2017,105703114,4
2017,105703955,4
2017,105704114,4
