"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2017,100585403,103725905,18,30333526
2017,100585412,103725915,15,30333529
2017,100585432,103725928,13,30333532
2017,100585432,103725930,13,30333533
2017,100585648,103726180,15,30333642
2017,100585698,103726230,1,30333675
2017,100585694,103726230,3,30333673
2017,100585938,103726493,5,30333785
2017,100586092,103726663,18,30333839
2017,100586267,103726866,18,30333884
2017,100586314,103726908,18,30333898
2017,100586314,103726913,18,30333900
2017,100586314,103726910,18,30333899
2017,100586633,103727278,3,30334050
2017,100586665,103727314,3,30334058
2017,100586692,103727341,9,30334067
2017,100587009,103727699,25,30334197
2017,100587009,103727705,1,30334200
2017,100587015,103727705,25,30334202
2017,100587015,103727699,1,30334201
2017,100587153,103727871,18,30334257
2017,100587239,103727966,18,30334291
2017,100587379,103728114,21,30334356
2017,100587563,103728321,18,30334452
2017,100587563,103728324,18,30334453
2017,100587894,103728647,17,30334574
2017,100587920,103728677,18,30334585
2017,100588169,103728943,3,30334681
2017,100588293,103729078,18,30334732
2017,100588293,103729074,18,30334730
2017,100588293,103729076,18,30334731
2017,100588427,103729244,20,30334779
2017,100588586,103729425,26,30334832
2017,100588730,103729585,15,30334887
2017,100588734,103729585,1,30334889
2017,100588838,103729714,7,30334953
2017,100588859,103729723,18,30334977
2017,100588919,103729800,3,30334991
2017,100589068,103729960,6,30335032
2017,100589462,103730375,3,30335163
2017,100589586,103730528,3,30335220
2017,100589772,103730736,9,30335290
2017,100589818,103730795,21,30335329
2017,100589839,103730804,18,30335351
2017,100589834,103730804,18,30335350
2017,100589957,103730927,18,30335390
2017,100589957,103730920,18,30335386
2017,100589957,103730922,18,30335388
2017,100589957,103730916,18,30335383
2017,100589957,103730919,18,30335384
2017,100589957,103730923,18,30335389
2017,100589957,103730928,18,30335392
2017,100590139,103731132,17,30335438
2017,100590152,103731139,15,30335444
2017,100590178,103731181,18,30335462
2017,100590178,103731180,18,30335461
2017,100590418,103731460,3,30335536
2017,100590432,103731480,18,30335542
2017,100590432,103731481,1,30335543
2017,100590560,103731621,21,30335579
2017,100349547,103479546,24,30255410
2017,100350684,103480672,3,30255799
2017,100350753,103480746,21,30255833
2017,100350807,103480806,6,30255848
2017,100351326,103481286,22,30256000
2017,100351426,103481366,24,30256049
2017,100351429,103481366,24,30256050
2017,100351529,103481477,15,30256072
2017,100352059,103482026,3,30256213
2017,100352470,103482451,3,30256376
2017,100352470,103482450,3,30256375
2017,100352682,103482651,25,30256443
2017,100352669,103482651,3,30256438
2017,100352669,103482647,25,30256436
2017,100352682,103482647,3,30256441
2017,100352722,103482695,26,30256459
2017,100352859,103482834,26,30256494
2017,100353076,103483055,18,30256553
2017,100353076,103483052,18,30256550
2017,100353964,103484007,22,30256863
2017,100354178,103484229,16,30256924
2017,100354241,103484293,3,30256942
2017,100354498,103484547,18,30257000
2017,100354595,103484653,21,30257012
2017,100355571,103485680,3,30257198
2017,100355683,103485792,3,30257217
2017,100355678,103485792,17,30257215
2017,100355906,103486060,3,30257292
2017,100356316,103486508,3,30257421
2017,100356540,103486738,9,30257499
2017,100356567,103486771,10,30257511
2017,100356567,103486765,5,30257508
2017,100356748,103486965,6,30257550
2017,100357343,103487557,1,30257707
2017,100371205,103501891,1,30262498
2017,100371739,103502445,17,30262663
2017,100371830,103502527,24,30262704
2017,100371830,103502529,24,30262705
2017,100371823,103502527,24,30262698
2017,100371823,103502529,24,30262700
2017,100371939,103502665,18,30262740
2017,100372358,103503120,1,30262911
2017,100372532,103503308,9,30262959
2017,100372532,103503306,9,30262958
2017,100372564,103503340,18,30262979
2017,100372570,103503340,18,30262980
2017,100372672,103503451,18,30263016
2017,100374084,103504953,1,30263462
2017,100374368,103505242,3,30263541
2017,100374901,103505782,17,30263751
2017,100375109,103505995,1,30263816
2017,100375189,103506077,17,30263839
2017,100375335,103506219,9,30263881
2017,100375335,103506204,24,30263877
2017,100375335,103506210,9,30263878
2017,100375573,103506477,1,30263936
2017,100375728,103506629,14,30263983
2017,100377020,103508029,1,30264539
2017,100377351,103508391,1,30264645
2017,100377764,103508828,1,30264811
2017,100378296,103509396,22,30264970
2017,100378698,103509806,21,30265113
2017,100378779,103509879,18,30265150
2017,100378802,103509900,17,30265161
2017,100379406,103510552,1,30265406
2017,100379577,103510726,14,30265473
2017,100379720,103510882,3,30265522
2017,100379818,103510973,19,30265556
2017,100379932,103511093,16,30265580
2017,100380981,103512210,1,30266003
2017,100381441,103512715,18,30266153
2017,100381671,103512956,1,30266222
2017,100381671,103512955,16,30266224
2017,100381854,103513176,18,30266286
2017,100382570,103513951,21,30266524
2017,100383193,103514583,18,30266704
2017,100383298,103514703,1,30266750
2017,100383347,103514742,21,30266781
2017,100383469,103514872,21,30266812
2017,100383547,103514966,9,30266845
2017,100383643,103515061,18,30266872
2017,100383643,103515056,18,30266869
2017,100384135,103515607,21,30266995
2017,100384231,103515708,16,30267017
2017,100384425,103515915,3,30267083
2017,100384503,103515976,3,30267114
2017,100384804,103516282,24,30267211
2017,100384890,103516379,3,30267228
2017,100384939,103516434,17,30267242
2017,100385950,103517469,18,30267542
2017,100386026,103517540,19,30267563
2017,100386030,103517543,25,30267564
2017,100386026,103517543,5,30267562
2017,100386030,103517540,17,30267565
2017,100386282,103517815,16,30267626
2017,100386282,103517819,16,30267627
2017,100386424,103517972,18,30267695
2017,100386426,103517972,18,30267696
2017,100386429,103517972,18,30267697
2017,100386589,103518164,1,30267765
2017,100386716,103518294,3,30267818
2017,100386850,103518438,21,30267863
2017,100387176,103518787,24,30267930
2017,100387468,103519084,21,30267970
2017,100387608,103519234,18,30268007
2017,100387649,103519277,1,30268029
2017,100387705,103519345,1,30268052
2017,100387909,103519547,1,30268123
2017,100388321,103519977,18,30268239
2017,100388321,103519973,18,30268243
2017,100388664,103520364,24,30268351
2017,100388663,103520364,24,30268350
2017,100388693,103520399,1,30268360
2017,100388698,103520399,12,30268364
2017,100388955,103520652,18,30268441
2017,100389127,103520848,1,30268494
2017,100389269,103521021,3,30268566
2017,100389600,103521366,3,30268691
2017,100389617,103521369,18,30268698
2017,100389617,103521373,18,30268699
2017,100390142,103521949,21,30268874
2017,100390696,103522533,18,30269045
2017,100532398,103669030,21,30314456
2017,100532688,103669346,3,30314508
2017,100533053,103669733,21,30314653
2017,100533150,103669834,6,30314692
2017,100533163,103669851,26,30314694
2017,100533217,103669906,19,30314724
2017,100533266,103669948,5,30314744
2017,100533467,103670172,1,30314806
2017,100533695,103670393,24,30314867
2017,100533695,103670391,24,30314866
2017,100533695,103670385,14,30314865
2017,100533695,103670384,14,30314864
2017,100533773,103670484,21,30314888
2017,100533971,103670687,9,30314957
2017,100534079,103670804,17,30314985
2017,100534838,103671642,1,30315192
2017,100534966,103671796,21,30315232
2017,100535128,103671964,3,30315302
2017,100535135,103671964,15,30315309
2017,100535139,103671934,18,30315314
2017,100535106,103671932,18,30315287
2017,100535119,103671932,18,30315297
2017,100535103,103671932,18,30315285
2017,100535119,103671934,18,30315299
2017,100535139,103671932,18,30315312
2017,100535147,103671934,18,30315316
2017,100535147,103671932,18,30315315
2017,100535129,103671934,18,30315304
2017,100535166,103672004,3,30315323
2017,100535244,103672098,19,30315360
2017,100535442,103672302,16,30315437
2017,100535518,103672373,17,30315469
2017,100535533,103672398,3,30315474
2017,100535678,103672537,24,30315504
2017,100535747,103672615,3,30315518
2017,100535802,103672667,17,30315530
2017,100535800,103672667,19,30315529
2017,100535793,103672667,17,30315527
2017,100535914,103672777,9,30315562
2017,100535974,103672847,1,30315593
2017,100536039,103672909,1,30315615
2017,100536042,103672914,18,30315616
2017,100536052,103672923,21,30315617
2017,100536112,103672989,13,30315637
2017,100536125,103672999,3,30315639
2017,100536453,103673340,24,30315767
2017,100536449,103673340,24,30315766
2017,100536450,103673337,21,30315764
2017,100536535,103673438,16,30315836
2017,100536781,103673694,9,30315923
2017,100536845,103673752,24,30315951
2017,100537236,103674131,18,30316065
2017,100538373,103675271,5,30316398
2017,100538373,103675274,25,30316399
2017,100538379,103675274,17,30316402
2017,100538379,103675271,25,30316401
2017,100538459,103675362,16,30316427
2017,100538459,103675361,16,30316426
2017,100538459,103675359,16,30316424
2017,100538584,103675468,3,30316474
2017,100538585,103675461,3,30316475
2017,100538584,103675461,25,30316473
2017,100538585,103675468,25,30316476
2017,100538579,103675447,3,30316471
2017,100538570,103675444,3,30316468
2017,100538579,103675444,25,30316470
2017,100538570,103675447,25,30316469
2017,100538637,103675525,16,30316486
2017,100538689,103675581,21,30316507
2017,100538909,103675799,1,30316565
2017,100538946,103675842,16,30316571
2017,100539043,103675951,26,30316593
2017,100539051,103675938,25,30316596
2017,100539044,103675937,25,30316592
2017,100539044,103675938,20,30316590
2017,100539051,103675937,22,30316598
2017,100539079,103675972,3,30316611
2017,100539114,103676001,25,30316629
2017,100539114,103676003,19,30316630
2017,100539107,103676001,19,30316627
2017,100539107,103676003,25,30316628
2017,100539234,103676129,21,30316664
2017,100539377,103676269,20,30316684
2017,100539447,103676340,9,30316706
2017,100539443,103676339,9,30316702
2017,100539447,103676339,9,30316705
2017,100539443,103676340,9,30316704
2017,100539465,103676358,21,30316719
2017,100539564,103676470,24,30316750
2017,100539559,103676470,16,30316748
2017,100539564,103676473,16,30316751
2017,100539559,103676473,5,30316749
2017,100539614,103676530,3,30316771
2017,100539729,103676685,19,30316804
2017,100539829,103676783,19,30316847
2017,100539929,103676893,16,30316888
2017,100540071,103677034,21,30316961
2017,100540262,103677240,21,30317011
2017,100540268,103677245,21,30317013
2017,100540273,103677252,16,30317016
2017,100540736,103677724,3,30317167
2017,100540756,103677749,21,30317172
2017,100540810,103677801,3,30317202
2017,100540876,103677867,1,30317232
2017,100541181,103678160,16,30317322
2017,100541388,103678374,21,30317362
2017,100541467,103678448,21,30317378
2017,100541625,103678604,3,30317430
2017,100541634,103678616,18,30317433
2017,100373607,103504454,24,30263328
2017,100373607,103504456,24,30263327
2017,100373607,103504455,24,30263326
2017,100373644,103504498,19,30263338
2017,100373754,103504621,3,30263370
2017,100374242,103505109,17,30263503
2017,100374274,103505146,3,30263513
2017,100374498,103505360,24,30263588
2017,100375017,103505892,5,30263785
2017,100375181,103506060,1,30263834
2017,100375383,103506278,16,30263891
2017,100375455,103506346,22,30263910
2017,100375571,103506476,17,30263935
2017,100375701,103506594,18,30263973
2017,100375701,103506596,18,30263972
2017,100375765,103506673,16,30263996
2017,100375964,103506879,24,30264071
2017,100376026,103506948,1,30264102
2017,100376191,103507111,17,30264168
2017,100376289,103507216,16,30264196
2017,100376315,103507240,1,30264202
2017,100376315,103507237,1,30264204
2017,100376315,103507236,1,30264205
2017,100376346,103507269,1,30264216
2017,100376410,103507359,1,30264245
2017,100376411,103507359,1,30264248
2017,100376506,103507469,24,30264285
2017,100376522,103507482,9,30264290
2017,100376527,103507486,24,30264291
2017,100376545,103507501,5,30264295
2017,100376567,103507529,17,30264306
2017,100376601,103507558,18,30264323
2017,100376601,103507556,18,30264321
2017,100376601,103507555,18,30264320
2017,100376601,103507560,18,30264322
2017,100377047,103508070,16,30264563
2017,100377102,103508117,20,30264577
2017,100377108,103508125,1,30264582
2017,100377216,103508241,24,30264622
2017,100377312,103508353,18,30264641
2017,100377406,103508449,24,30264661
2017,100377406,103508448,24,30264660
2017,100377488,103508535,1,30264683
2017,100377657,103508714,18,30264748
2017,100377940,103509022,24,30264886
2017,100378163,103509261,18,30264926
2017,100378167,103509263,9,30264927
2017,100378297,103509397,22,30264971
2017,100378357,103509463,21,30264994
2017,100378432,103509541,17,30265019
2017,100378432,103509537,25,30265021
2017,100378435,103509537,5,30265025
2017,100378435,103509541,25,30265024
2017,100378467,103509575,18,30265033
2017,100378595,103509700,21,30265076
2017,100378597,103509701,21,30265077
2017,100378710,103509820,15,30265118
2017,100378775,103509861,14,30265148
2017,100378767,103509863,14,30265147
2017,100378775,103509863,25,30265149
2017,100378767,103509861,25,30265146
2017,100378819,103509923,16,30265171
2017,100379010,103510127,18,30265252
2017,100379040,103510145,1,30265267
2017,100379089,103510198,5,30265295
2017,100379123,103510232,1,30265304
2017,100379164,103510274,3,30265318
2017,100379187,103510300,3,30265331
2017,100379301,103510433,18,30265370
2017,100379304,103510431,1,30265371
2017,100379304,103510428,1,30265372
2017,100379315,103510442,17,30265379
2017,100379454,103510601,3,30265431
2017,100379456,103510602,3,30265432
2017,100379456,103510601,16,30265433
2017,100379454,103510602,16,30265430
2017,100379588,103510739,18,30265480
2017,100379637,103510805,16,30265499
2017,100379684,103510844,16,30265517
2017,100379753,103510913,21,30265539
2017,100379990,103511146,18,30265603
2017,100379990,103511149,18,30265601
2017,100380029,103511196,1,30265621
2017,100380023,103511184,18,30265616
2017,100380019,103511184,18,30265614
2017,100380088,103511248,18,30265642
2017,100380164,103511324,1,30265683
2017,100380307,103511481,18,30265736
2017,100380550,103511750,5,30265824
2017,100380583,103511788,18,30265837
2017,100380600,103511751,18,30265854
2017,100380586,103511755,18,30265846
2017,100380572,103511755,18,30265831
2017,100380600,103511756,18,30265856
2017,100380572,103511751,18,30265829
2017,100380600,103511755,18,30265857
2017,100380586,103511751,18,30265835
2017,100380586,103511756,18,30265842
2017,100380572,103511756,18,30265830
2017,100380770,103511982,17,30265913
2017,100380905,103512138,18,30265974
2017,100381192,103512443,14,30266077
2017,100381192,103512439,14,30266076
2017,100381224,103512480,18,30266086
2017,100381224,103512481,16,30266087
2017,100381332,103512541,18,30266113
2017,100381307,103512541,18,30266108
2017,100381307,103512545,18,30266109
2017,100381307,103512539,18,30266110
2017,100381332,103512539,18,30266117
2017,100381332,103512545,18,30266115
2017,100381343,103512604,18,30266119
2017,100381343,103512603,18,30266120
2017,100381522,103512807,1,30266184
2017,100381522,103512810,18,30266183
2017,100381539,103512824,21,30266191
2017,100381681,103512976,1,30266230
2017,100381743,103513050,16,30266245
2017,100381756,103513060,21,30266248
2017,100381969,103513289,18,30266329
2017,100381964,103513289,18,30266323
2017,100381975,103513292,1,30266331
2017,100381985,103513318,3,30266333
2017,100382034,103513367,3,30266356
2017,100382137,103513468,18,30266388
2017,100382140,103513468,18,30266389
2017,100382236,103513575,1,30266441
2017,100382459,103513830,1,30266487
2017,100382516,103513881,1,30266508
2017,100382553,103513922,18,30266514
2017,100382547,103513922,14,30266512
2017,100382559,103513922,14,30266519
2017,100382758,103514136,25,30266578
2017,100382758,103514134,14,30266579
2017,100382761,103514136,14,30266581
2017,100382761,103514134,25,30266582
2017,100383126,103514518,1,30266693
2017,100383196,103514579,18,30266705
2017,100383196,103514575,18,30266707
2017,100383283,103514679,16,30266742
2017,100383316,103514711,15,30266763
2017,100383316,103514709,15,30266765
2017,100383316,103514712,15,30266760
2017,100383349,103514748,19,30266783
2017,100383397,103514800,12,30266794
2017,100383488,103514894,24,30266823
2017,100383515,103514910,18,30266836
2017,100383612,103515036,26,30266855
2017,100383620,103515039,3,30266859
2017,100383714,103515160,1,30266892
2017,100383727,103515167,14,30266900
2017,100383826,103515271,18,30266921
2017,100383895,103515360,1,30266937
2017,100384039,103515504,18,30266970
2017,100384053,103515485,18,30266971
2017,100384053,103515467,18,30266977
2017,100384053,103515483,18,30266968
2017,100384053,103515464,18,30266974
2017,100384174,103515644,18,30266998
2017,100384306,103515782,1,30267035
2017,100384306,103515779,1,30267034
2017,100384326,103515810,9,30267043
2017,100384377,103515864,3,30267058
2017,100384375,103515863,16,30267056
2017,100384411,103515889,1,30267078
2017,100384406,103515889,3,30267076
2017,100384440,103515921,21,30267090
2017,100384587,103516062,3,30267138
2017,100384654,103516132,16,30267159
2017,100384658,103516131,1,30267162
2017,100384654,103516131,25,30267158
2017,100384658,103516132,3,30267165
2017,100385022,103516514,16,30267254
2017,100385136,103516640,18,30267272
2017,100385296,103516824,9,30267325
2017,100385303,103516824,16,30267328
2017,100385369,103516893,10,30267350
2017,100385364,103516893,1,30267344
2017,100385367,103516893,5,30267347
2017,100385450,103516991,15,30267396
2017,100385754,103517290,1,30267470
2017,100385762,103517297,3,30267472
2017,100385769,103517303,17,30267476
2017,100386077,103517590,1,30267577
2017,100386224,103517752,6,30267607
2017,100386326,103517870,1,30267649
2017,100386326,103517866,1,30267650
2017,100386347,103517896,19,30267665
2017,100386393,103517947,5,30267682
2017,100386432,103517979,18,30267699
2017,100386549,103518121,3,30267737
2017,100386691,103518268,18,30267808
2017,100386691,103518271,18,30267810
2017,100386691,103518266,18,30267806
2017,100386897,103518492,24,30267870
2017,100387001,103518586,24,30267893
2017,100387037,103518631,21,30267902
2017,100387076,103518676,18,30267909
2017,100387149,103518755,9,30267925
2017,100387168,103518784,15,30267928
2017,100387184,103518789,20,30267932
2017,100387392,103519013,1,30267958
2017,100387410,103519025,19,30267961
2017,100387498,103519117,16,30267974
2017,100387528,103519152,21,30267977
2017,100387621,103519245,22,30268012
2017,100387616,103519245,22,30268009
2017,100387648,103519281,15,30268028
2017,100387657,103519292,16,30268034
2017,100387656,103519292,16,30268033
2017,100387660,103519292,16,30268035
2017,100387661,103519301,1,30268036
2017,100387712,103519348,18,30268057
2017,100387712,103519347,26,30268058
2017,100387716,103519327,18,30268060
2017,100387716,103519326,18,30268061
2017,100387747,103519387,18,30268071
2017,100387747,103519385,18,30268070
2017,100387790,103519432,18,30268082
2017,100387784,103519416,1,30268081
2017,100387861,103519497,3,30268100
2017,100387890,103519529,18,30268116
2017,100387890,103519530,18,30268117
2017,100387885,103519530,18,30268113
2017,100387885,103519529,18,30268110
2017,100393684,103525593,18,30269980
2017,100393630,103525591,18,30269951
2017,100393645,103525581,18,30269953
2017,100393630,103525593,1,30269950
2017,100393623,103525593,1,30269941
2017,100393654,103525593,18,30269965
2017,100393670,103525584,1,30269970
2017,100393995,103525993,3,30270095
2017,100394123,103526126,3,30270137
2017,100393630,103525584,18,30269948
2017,100393630,103525586,18,30269945
2017,100393623,103525584,25,30269940
2017,100393645,103525586,25,30269955
2017,100393654,103525586,18,30269962
2017,100393623,103525581,18,30269937
2017,100393684,103525584,18,30269977
2017,100393645,103525591,18,30269960
2017,100393645,103525593,18,30269959
2017,100393623,103525586,1,30269939
2017,100393654,103525584,1,30269964
2017,100393670,103525591,18,30269973
2017,100394258,103526278,26,30270167
2017,100395204,103527223,3,30270455
2017,100395204,103527219,25,30270453
2017,100395192,103527218,18,30270445
2017,100395192,103527219,3,30270446
2017,100395192,103527223,25,30270447
2017,100395204,103527218,16,30270448
2017,100541784,103678770,21,30317472
2017,100541914,103678893,19,30317515
2017,100541936,103678917,17,30317516
2017,100542070,103679049,17,30317541
2017,100542098,103679082,16,30317559
2017,100542278,103679261,16,30317597
2017,100542740,103679745,3,30317692
2017,100542764,103679763,21,30317705
2017,100542759,103679763,25,30317703
2017,100542759,103679758,21,30317702
2017,100542764,103679758,25,30317704
2017,100542912,103679923,3,30317744
2017,100542933,103679938,16,30317753
2017,100542950,103679957,25,30317764
2017,100542947,103679958,25,30317763
2017,100542950,103679958,22,30317765
2017,100542947,103679957,22,30317762
2017,100543140,103680139,25,30317830
2017,100543140,103680137,21,30317829
2017,100543135,103680137,25,30317826
2017,100543135,103680139,21,30317827
2017,100543353,103680368,16,30317886
2017,100543586,103680604,1,30317955
2017,100543816,103680854,17,30318030
2017,100544114,103681174,3,30318105
2017,100544119,103681174,4,30318106
2017,100544363,103681431,18,30318170
2017,100544363,103681433,18,30318171
2017,100544379,103681459,24,30318185
2017,100545396,103682499,1,30318527
2017,100545435,103682534,1,30318546
2017,100545528,103682628,18,30318586
2017,100545627,103682727,1,30318622
2017,100546037,103683181,1,30318720
2017,100546448,103683640,4,30318856
2017,100546444,103683640,3,30318855
2017,100546493,103683681,24,30318868
2017,100546492,103683688,15,30318864
2017,100349397,103479409,24,30255368
2017,100349668,103479684,15,30255458
2017,100349982,103480005,1,30255569
2017,100350224,103480254,3,30255649
2017,100350332,103480350,15,30255678
2017,100350566,103480572,26,30255759
2017,100350813,103480813,6,30255850
2017,100350844,103480836,3,30255863
2017,100350999,103480991,18,30255905
2017,100351368,103481320,18,30256018
2017,100351661,103481605,3,30256104
2017,100351898,103481857,3,30256172
2017,100351929,103481873,1,30256176
2017,100351929,103481880,18,30256178
2017,100352002,103481966,3,30256197
2017,100352598,103482562,25,30256419
2017,100352601,103482562,12,30256422
2017,100352598,103482564,12,30256420
2017,100352601,103482564,25,30256424
2017,100352858,103482833,24,30256493
2017,100352885,103482865,3,30256500
2017,100353513,103483541,1,30256705
2017,100354152,103484190,24,30256911
2017,100354158,103484190,24,30256913
2017,100354958,103485022,16,30257090
2017,100354958,103485020,1,30257088
2017,100355904,103486057,16,30257291
2017,100356082,103486270,3,30257343
2017,100356291,103486477,16,30257417
2017,100356296,103486477,16,30257420
2017,100356524,103486722,1,30257495
2017,100356552,103486756,1,30257505
2017,100356683,103486890,15,30257542
2017,100356703,103486919,20,30257545
2017,100356896,103487124,3,30257595
2017,100356951,103487178,3,30257614
2017,100357136,103487362,16,30257667
2017,105800633,109030909,18,31948457
2017,105800637,109030909,18,31948459
2017,105800750,109031038,18,31948478
2017,105800775,109031065,21,31948490
2017,105800795,109031085,18,31948502
2017,105800795,109031086,18,31948503
2017,105800909,109031225,19,31948535
2017,105801047,109031370,13,31948582
2017,105801047,109031371,18,31948583
2017,105801049,109031370,18,31948585
2017,105801049,109031371,13,31948586
2017,105801059,109031385,3,31948591
2017,105807250,109038083,3,31950313
2017,105807743,109038597,3,31950437
2017,105808467,109039382,3,31950659
2017,105808467,109039388,1,31950660
2017,112137176,115493474,3,34033925
2017,105808802,109039768,20,31950772
2017,105808834,109039811,24,31950781
2017,105808867,109039851,20,31950782
2017,105809568,109040527,17,31950912
2017,105810018,109041038,15,31951040
2017,105810145,109041143,24,31951050
2017,105810814,109041811,21,31951156
2017,105812145,109043131,26,31951431
2017,105812174,109043163,1,31951438
2017,105812221,109043213,16,31951455
2017,105812360,109043376,21,31951503
2017,105812515,109043552,16,31951553
2017,105812639,109043676,24,31951609
2017,105812639,109043677,25,31951610
2017,105812635,109043677,24,31951608
2017,105812635,109043676,25,31951607
2017,105813186,109044226,24,31951744
2017,105813495,109044491,9,31951800
2017,105813516,109044513,6,31951801
2017,105813610,109044606,9,31951817
2017,105813851,109044853,16,31951862
2017,105814008,109044997,12,31951900
2017,105814376,109045402,21,31951953
2017,105814633,109045669,21,31951992
2017,105814996,109046033,15,31952038
2017,105815371,109046428,18,31952142
2017,105815455,109046516,15,31952170
2017,105815777,109046872,3,31952244
2017,105816275,109047418,3,31952342
2017,105816560,109047722,6,31952415
2017,105816577,109047738,9,31952417
2017,105816615,109047763,24,31952430
2017,105816605,109047763,21,31952423
2017,105816611,109047763,20,31952428
2017,105816632,109047792,20,31952436
2017,105816929,109048095,7,31952519
2017,105817080,109048258,3,31952558
2017,105817129,109048309,21,31952565
2017,105817203,109048382,9,31952589
2017,105817220,109048389,17,31952595
2017,105817213,109048389,17,31952594
2017,105817224,109048389,24,31952596
2017,105817254,109048433,24,31952613
2017,105817273,109048451,19,31952622
2017,105817384,109048567,14,31952643
2017,105817434,109048621,3,31952657
2017,105817571,109048762,21,31952698
2017,105817630,109048809,21,31952722
2017,105817630,109048810,25,31952723
2017,105817627,109048809,25,31952720
2017,105817627,109048810,21,31952721
2017,105817674,109048870,19,31952742
2017,105818131,109049321,18,31952870
2017,105818333,109049531,3,31952937
2017,105818339,109049531,25,31952939
2017,105818333,109049526,25,31952935
2017,105818339,109049526,3,31952938
2017,105818380,109049580,3,31952950
2017,105818517,109049720,3,31952975
2017,105818564,109049773,16,31952998
2017,105818574,109049778,25,31953002
2017,105818574,109049781,21,31953003
2017,105818579,109049778,21,31953004
2017,105818579,109049781,25,31953005
2017,105818596,109049803,3,31953017
2017,105818737,109049952,9,31953068
2017,105818788,109050004,3,31953090
2017,105819252,109050532,21,31953208
2017,105819707,109051013,1,31953281
2017,105819771,109051071,6,31953295
2017,105820175,109051469,1,31953367
2017,105820210,109051510,16,31953377
2017,105820228,109051519,18,31953391
2017,105820219,109051519,18,31953386
2017,105820261,109051556,16,31953417
2017,105820797,109052103,21,31953584
2017,105820834,109052137,5,31953589
2017,105820834,109052133,4,31953591
2017,105821130,109052448,20,31953678
2017,105822039,109053410,23,31953807
2017,105822039,109053409,23,31953806
2017,105822071,109053444,1,31953814
2017,105822083,109053453,19,31953819
2017,105822162,109053534,15,31953843
2017,105822332,109053711,21,31953876
2017,105822340,109053719,22,31953878
2017,105822399,109053774,1,31953890
2017,105822451,109053834,19,31953906
2017,105822686,109054049,24,31953984
2017,105823047,109054404,12,31954074
2017,105823335,109054685,24,31954124
2017,105823535,109054882,10,31954151
2017,105823609,109054951,24,31954160
2017,105823945,109055300,1,31954220
2017,105825808,109057200,18,31954636
2017,105825997,109057384,15,31954673
2017,105825997,109057386,15,31954674
2017,105826033,109057430,3,31954678
2017,105826566,109057996,3,31954848
2017,105826652,109058076,21,31954868
2017,105827127,109058542,18,31954956
2017,105827476,109058905,19,31955062
2017,105827550,109058984,18,31955077
2017,105827557,109058984,1,31955078
2017,105827726,109059179,23,31955100
2017,105827783,109059240,18,31955114
2017,106550712,109792449,15,32175704
2017,106551271,109792996,24,32175843
2017,106551377,109793091,15,32175887
2017,106551378,109793091,15,32175888
2017,106551380,109793091,15,32175891
2017,106551404,109793122,24,32175904
2017,106551464,109793159,24,32175925
2017,106551553,109793247,3,32175959
2017,106551663,109793354,3,32176008
2017,106552273,109793886,24,32176217
2017,106552755,109794328,3,32176373
2017,106552755,109794330,1,32176374
2017,106552755,109794332,1,32176375
2017,106552888,109794466,17,32176426
2017,106552971,109794541,24,32176451
2017,106553077,109794656,26,32176495
2017,106558134,109799896,1,32177664
2017,106558212,109799973,21,32177675
2017,106568922,109811321,1,32180116
2017,106570813,109813324,21,32180624
2017,106572638,109815212,1,32181242
2017,106572904,109815502,18,32181305
2017,106572927,109815528,24,32181314
2017,106573788,109816451,21,32181513
2017,106574138,109816806,1,32181594
2017,106575288,109817978,21,32181993
2017,106578726,109821568,6,32182908
2017,105791507,109020918,1,31945003
2017,105791514,109020922,18,31945005
2017,105791577,109020988,21,31945040
2017,105791597,109021006,15,31945048
2017,105791598,109021010,18,31945049
2017,105791607,109021019,18,31945055
2017,105791807,109021216,26,31945189
2017,105792423,109021916,18,31945590
2017,105792769,109022305,1,31945698
2017,105793499,109023127,1,31945944
2017,105794057,109023742,18,31946158
2017,105794098,109023791,1,31946180
2017,105794294,109024013,18,31946235
2017,105794294,109024014,18,31946236
2017,105794318,109024045,18,31946245
2017,105794420,109024165,18,31946278
2017,105794420,109024167,18,31946280
2017,105794420,109024161,18,31946277
2017,105794485,109024244,18,31946298
2017,105794482,109024244,18,31946294
2017,105794526,109024293,3,31946317
2017,105794749,109024532,18,31946393
2017,105794749,109024528,18,31946392
2017,105794789,109024573,18,31946405
2017,105794907,109024695,18,31946436
2017,105794905,109024695,18,31946435
2017,105794976,109024766,15,31946457
2017,105795004,109024785,1,31946469
2017,105795004,109024790,1,31946470
2017,105795115,109024900,18,31946515
2017,105795239,109025031,1,31946549
2017,105795312,109025110,18,31946578
2017,105795417,109025237,3,31946609
2017,105795601,109025443,18,31946665
2017,105795603,109025443,18,31946667
2017,105795611,109025453,1,31946669
2017,105795609,109025453,3,31946668
2017,105795698,109025547,14,31946689
2017,105795698,109025546,14,31946687
2017,105795810,109025664,15,31946734
2017,105795897,109025753,1,31946786
2017,105795897,109025749,3,31946784
2017,105795897,109025751,1,31946785
2017,105795897,109025754,1,31946789
2017,105796078,109025951,3,31946843
2017,105796151,109026025,1,31946863
2017,105796234,109026114,18,31946897
2017,105796268,109026152,3,31946919
2017,105796446,109026342,18,31946971
2017,105796446,109026340,18,31946970
