"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2017,28378257,1,28402869
2017,28378266,1,28402878
2017,28378276,1,28402888
2017,28378288,8,28402900
2017,28378341,1,28402953
2017,28378365,1,28402977
2017,28378367,1,28402980
2017,28378372,1,28402984
2017,28378387,1,28402999
2017,28378397,1,28403009
2017,28378406,1,28403018
2017,28378490,1,28403102
2017,28378498,1,28403110
2017,28378510,1,28403122
2017,28378526,1,28403138
2017,28378533,1,28403145
2017,28378631,1,28403243
2017,28378676,1,28403289
2017,28378678,1,28403291
2017,28378703,1,28403316
2017,28378708,1,28403321
2017,28378707,1,28403320
2017,28378709,1,28403322
2017,28378718,1,28403331
2017,28378717,1,28403330
2017,28378722,1,28403335
2017,28378730,1,28403342
2017,28378731,1,28403344
2017,28378734,1,28403347
2017,28378739,1,28403352
2017,28378736,1,28403349
2017,28378740,1,28403353
2017,28378741,1,28403354
2017,28378757,1,28403371
2017,28378756,1,28403369
2017,28378755,1,28403368
2017,28378753,1,28403367
2017,28378785,1,28403398
2017,28378798,1,28403411
2017,28378799,1,28403412
2017,28378801,1,28403414
2017,28378806,1,28403419
2017,28378807,1,28403420
2017,28378810,1,28403423
2017,28378811,1,28403424
2017,28378846,1,28403459
2017,28378834,1,28403447
2017,28394223,1,28418853
2017,28394400,1,28419031
2017,28394451,1,28419079
2017,28394456,1,28419087
2017,28346091,1,28370667
2017,28346099,1,28370674
2017,28346146,1,28370721
2017,28346222,1,28370798
2017,28346266,1,28370841
2017,28346263,1,28370838
2017,28346463,1,28371038
2017,28346510,1,28371085
2017,28346551,1,28371126
2017,28346608,1,28371183
2017,28346672,1,28371247
2017,28346691,8,28371266
2017,28346716,1,28371291
2017,28346642,1,28371217
2017,28346770,1,28371346
2017,28346800,1,28371375
2017,28346845,1,28371421
2017,28346926,1,28371503
2017,28346964,1,28371540
2017,28346970,1,28371546
2017,28346971,1,28371548
2017,28346967,1,28371543
2017,28346976,1,28371552
2017,28346998,1,28371575
2017,28347014,1,28371591
2017,28347015,1,28371592
2017,28347023,1,28371600
2017,28347022,1,28371599
2017,28347027,1,28371604
2017,28347049,1,28371625
2017,28347155,1,28371731
2017,28347175,1,28371752
2017,28347188,1,28371764
2017,28347193,8,28371771
2017,28347208,1,28371785
2017,28347215,1,28371791
2017,28347312,1,28371888
2017,28347352,1,28371928
2017,28352743,1,28377328
2017,28352782,1,28377367
2017,28352784,1,28377369
2017,28352835,1,28377421
2017,28352887,1,28377473
2017,28352886,1,28377472
2017,28352934,1,28377520
2017,28353003,8,28377590
2017,28353036,1,28377622
2017,28353086,1,28377672
2017,28353133,1,28377719
2017,28353272,1,28377859
2017,26869137,1,26890184
2017,26869173,1,26890220
2017,26869354,1,26890401
2017,26869356,1,26890403
2017,26869363,1,26890410
